symbol,model,policy_id,timeframe,occurred_at,entry_ts,exit_ts,side,gate_pass,decision,skip_reason,risk_block_reason,risk_clip_reasons,executed,entry_prob,exit_prob,entry_threshold,exit_threshold,exit_reason_primary,exit_reason_all,pnl_gross,pnl_net,pnl_notional,probability,spread_entry_bps,spread_exit_bps,intended_notional,entry_price,exit_price,pnl,hold_minutes
BTC/USDT,xgb_primary,conservative,1m,2025-12-30 16:50:00+00:00,2025-12-30 15:56:00+00:00,2025-12-30 16:50:00+00:00,sell,True,dry_run,dry_run,,,True,0.7234584866,0.5088735888221048,0.64,0.59,stop_loss,stop_loss,-0.09150999999999768,-0.09507288039999767,17.814402,0.5088735888221048,1.3980586377355169,0.0011284839325906117,17.722892,89072.01,88614.46,-0.09507288039999767,54.0
ETH/USDT,xgb_primary,primary,1m,2025-12-30 18:44:06.825005+00:00,2025-12-30 14:44:00+00:00,2025-12-30 18:44:06.825005+00:00,sell,True,dry_run,dry_run,,,True,0.786588573,0.7835974450499481,0.7,0.65,time_limit,time_exit,0.007760000000002038,0.003003776000002038,23.781119999999998,0.7835974450499481,0.033629101278287644,0.033629101278287644,23.788880000000002,2972.64,2973.61,0.003003776000002038,240.11375008333334
BTC/USDT,xgb_primary,conservative,1m,2025-12-30 19:08:00+00:00,2025-12-30 18:36:00+00:00,2025-12-30 19:08:00+00:00,sell,True,dry_run,dry_run,,,True,0.7167559827,0.7705444093138643,0.64,0.59,stop_loss,stop_loss,-0.08976999999999825,-0.09330824479999825,17.691224,0.7705444093138643,0.0011360781961215552,0.001136269699835759,17.601454,88456.12,88007.27,-0.09330824479999825,32.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-30 20:54:05.975093+00:00,2025-12-30 19:24:00+00:00,2025-12-30 20:54:05.975093+00:00,sell,True,dry_run,dry_run,,,True,0.7577704187,0.777853297749228,0.64,0.59,time_limit,time_exit,-0.0590140000000014,-0.0625428820000014,17.64441,0.777853297749228,0.0011373072793651716,0.0011374621285468957,17.585396,88222.05,87915.01,-0.0625428820000014,90.09958488333334
BTC/USDT,xgb_primary,conservative,1m,2025-12-30 22:39:10.413800+00:00,2025-12-30 21:09:00+00:00,2025-12-30 22:39:10.413800+00:00,sell,False,dry_run,dry_run,,,True,0.7234584866,0.607819293923519,0.64,0.59,time_limit,time_exit,0.03255100000000093,0.030790190400000934,8.804048,0.607819293923519,0.001131657035578144,0.001131657035578144,8.836599000000001,88040.48,88365.99,0.030790190400000934,90.17356333333333
ETH/USDT,xgb_primary,primary,1m,2025-12-30 23:05:07.543917+00:00,2025-12-30 19:05:00+00:00,2025-12-30 23:05:07.543917+00:00,sell,True,dry_run,dry_run,,,True,0.783597445,0.7835974450499481,0.7,0.65,time_limit,time_exit,0.05656000000000131,0.05182060800000131,23.69696,0.7835974450499481,0.03367916219636478,0.03367916219636478,23.75352,2962.12,2969.19,0.05182060800000131,240.12573195000002
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 02:47:02.741973+00:00,2025-12-31 01:17:00+00:00,2025-12-31 02:47:02.741973+00:00,sell,True,dry_run,dry_run,,,True,0.7167559827,0.7496490712553925,0.64,0.59,time_limit,time_exit,0.04475200000000187,0.041214950800001864,17.685246,0.7496490712553925,0.0011280316479162025,0.0011280316479162025,17.729998000000002,88426.23,88649.99,0.041214950800001864,90.04569955000001
ETH/USDT,xgb_primary,primary,1m,2025-12-31 03:08:07.183079+00:00,2025-12-30 23:08:00+00:00,2025-12-31 03:08:07.183079+00:00,sell,True,dry_run,dry_run,,,True,0.7712931152,0.777853297749228,0.7,0.65,time_limit,time_exit,0.0836800000000003,0.07892707200000029,23.76464,0.777853297749228,0.03354528361771888,0.03354528361771888,23.84832,2970.58,2981.04,0.07892707200000029,240.11971798333335
ETH/USDT,xgb_primary,primary,1m,2025-12-31 03:39:00+00:00,2025-12-31 03:11:00+00:00,2025-12-31 03:39:00+00:00,sell,True,dry_run,dry_run,,,True,0.783597445,0.7865885730177826,0.7,0.65,stop_loss,stop_loss,-0.12023999999999796,-0.12501198399999797,23.85992,0.7865885730177826,1.3814481620011092,0.033698796783663935,23.73968,2982.49,2967.46,-0.12501198399999797,28.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 04:42:08.939406+00:00,2025-12-31 03:12:00+00:00,2025-12-31 04:42:08.939406+00:00,sell,True,dry_run,dry_run,,,True,0.6540041073,0.7167559826815569,0.64,0.59,time_limit,time_exit,-0.06900599999999978,-0.07255686559999977,17.754328,0.7167559826815569,0.001130881239179099,0.001130881239179099,17.685322,88771.64,88426.61,-0.07255686559999977,90.1489901
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 06:48:06.261259+00:00,2025-12-31 05:18:00+00:00,2025-12-31 06:48:06.261259+00:00,sell,True,dry_run,dry_run,,,True,0.6540041073,0.5307449136271782,0.64,0.59,time_limit,time_exit,0.032767999999999305,0.029233576799999304,17.672116000000003,0.5307449136271782,0.001129631736637805,0.001129631736637805,17.704884,88360.58,88524.42,0.029233576799999304,90.10435431666666
ETH/USDT,xgb_primary,primary,1m,2025-12-31 07:53:00.027297+00:00,2025-12-31 03:53:00+00:00,2025-12-31 07:53:00.027297+00:00,sell,True,dry_run,dry_run,,,True,0.783597445,0.3597695147566802,0.7,0.65,time_limit,time_exit,0.04472000000000117,0.03996630400000117,23.76848,0.3597695147566802,0.03359475652960633,0.03359475652960633,23.813200000000002,2971.06,2976.65,0.03996630400000117,240.00045495
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 08:56:05.598558+00:00,2025-12-31 07:26:00+00:00,2025-12-31 08:56:05.598558+00:00,sell,True,dry_run,dry_run,,,True,0.7705444093,0.4212380499434261,0.64,0.59,time_limit,time_exit,-0.02801599999999744,-0.03155894599999744,17.71473,0.4212380499434261,0.0011307922352750423,0.0011307922352750423,17.686714000000002,88573.65,88433.57,-0.03155894599999744,90.0933093
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 11:51:02.881190+00:00,2025-12-31 10:21:00+00:00,2025-12-31 11:51:02.881190+00:00,sell,True,dry_run,dry_run,,,True,0.7496490713,0.357524255471707,0.64,0.59,time_limit,time_exit,0.053054000000000816,0.049505480000000816,17.7426,0.357524255471707,0.0011238698429207928,0.0011238698429207928,17.795654000000003,88713.0,88978.27,0.049505480000000816,90.04801983333333
ETH/USDT,xgb_primary,primary,1m,2025-12-31 12:54:01.979493+00:00,2025-12-31 08:54:00+00:00,2025-12-31 12:54:01.979493+00:00,sell,True,dry_run,dry_run,,,True,0.7712931152,0.4212380499434261,0.7,0.65,time_limit,time_exit,0.13688000000000103,0.13212907200000104,23.75464,0.4212380499434261,0.03348462804358872,0.03348462804358872,23.89152,2969.33,2986.44,0.13212907200000104,240.03299155000002
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 14:45:00+00:00,2025-12-31 14:21:00+00:00,2025-12-31 14:45:00+00:00,sell,True,dry_run,dry_run,,,True,0.7234584866,0.7234584866127928,0.64,0.59,stop_loss,stop_loss,-0.09975999999999767,-0.10332059159999767,17.802958,0.7234584866127928,8.972864423271114,0.0011297393194033814,17.703198,89014.79,88515.99,-0.10332059159999767,24.0
ETH/USDT,xgb_primary,primary,1m,2025-12-31 15:18:00+00:00,2025-12-31 13:10:00+00:00,2025-12-31 15:18:00+00:00,sell,True,dry_run,dry_run,,,True,0.7496490713,0.7865885730177826,0.7,0.65,stop_loss,stop_loss,-0.1222400000000016,-0.1270235360000016,23.91768,0.7865885730177826,2.687413498878616,0.033619830321450224,23.79544,2989.71,2974.43,-0.1270235360000016,128.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 16:36:00+00:00,2025-12-31 15:50:00+00:00,2025-12-31 16:36:00+00:00,sell,True,dry_run,dry_run,,,True,0.7234584866,0.7496490712553925,0.64,0.59,stop_loss,stop_loss,-0.08834400000000024,-0.09186938840000024,17.626942000000003,0.7496490712553925,1.2291242706206502,0.0011403419389155668,17.538598,88134.71,87692.99,-0.09186938840000024,46.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 18:50:09.337110+00:00,2025-12-31 17:20:00+00:00,2025-12-31 18:50:09.337110+00:00,sell,True,dry_run,dry_run,,,True,0.7496490713,0.7234584866127928,0.64,0.59,time_limit,time_exit,0.02213999999999942,0.01863458799999942,17.527060000000002,0.7234584866127928,0.0011396530240620425,0.0011396530240620425,17.549200000000003,87635.3,87746.0,0.01863458799999942,90.1556185
ETH/USDT,xgb_primary,primary,1m,2025-12-31 19:26:08.825877+00:00,2025-12-31 15:26:00+00:00,2025-12-31 19:26:08.825877+00:00,sell,True,dry_run,dry_run,,,True,0.786588573,0.7712931151778168,0.7,0.65,time_limit,time_exit,-0.04247999999999957,-0.04724537599999957,23.826880000000003,0.7712931151778168,0.03363543560332228,0.03363543560332228,23.7844,2978.36,2973.05,-0.04724537599999957,240.14709795
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 20:36:00+00:00,2025-12-31 19:11:00+00:00,2025-12-31 20:36:00+00:00,sell,True,dry_run,dry_run,,,True,0.7234584866,0.777853297749228,0.64,0.59,stop_loss,stop_loss,-0.09275199999999896,-0.09626499039999896,17.564951999999998,0.777853297749228,0.0011439029964265969,0.001144675475603939,17.4722,87824.76,87361.0,-0.09626499039999896,85.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 22:24:01.180421+00:00,2025-12-31 20:54:00+00:00,2025-12-31 22:24:01.180421+00:00,sell,True,dry_run,dry_run,,,True,0.7705444093,0.35465581770467824,0.64,0.59,time_limit,time_exit,0.06417200000000012,0.06067110600000012,17.50447,0.35465581770467824,0.0011383918490188811,0.0011383918490188811,17.568642,87522.35,87843.21,0.06067110600000012,90.01967368333334
ETH/USDT,xgb_primary,primary,1m,2025-12-31 23:34:06.834245+00:00,2025-12-31 19:34:00+00:00,2025-12-31 23:34:06.834245+00:00,sell,True,dry_run,dry_run,,,True,0.7705444093,0.3597695147566802,0.7,0.65,time_limit,time_exit,-0.008799999999999272,-0.013561183999999272,23.80592,0.3597695147566802,0.033617456873738814,0.033617456873738814,23.79712,2975.74,2974.64,-0.013561183999999272,240.11390408333332
