symbol,entry_ts,exit_ts,exit_reason,pnl,hold_minutes,entry_price,exit_price,mfe_pct,mae_pct,exit_return_pct,post_exit_max_return_pct,post_exit_min_return_pct
ETH/USDT,2025-12-29 17:56:00+00:00,2025-12-29 18:09:00+00:00,prob_floor,-0.054282420000001455,13.0,2941.78,2936.37,0.0014311063369794041,-0.009069338971643082,-0.0018390226325558645,0.001913927740713861,-0.007243637552488247
ETH/USDT,2025-12-29 18:22:00+00:00,2025-12-29 18:29:00+00:00,prob_floor,-0.06678292000000147,7.0,2941.45,2935.17,0.0001835829267877731,-0.008958166890479125,-0.0021350014448655585,0.0019862563326826788,-0.006837764081807918
ETH/USDT,2025-12-29 19:08:00+00:00,2025-12-29 19:31:00+00:00,gate_close,0.06193647999999746,23.0,2931.76,2938.54,0.0031516904521515787,-0.0013950664447295313,0.0023126040330720965,0.0012046798750400267,-0.0032192857677622033
ETH/USDT,2025-12-29 19:33:00+00:00,2025-12-29 19:37:00+00:00,prob_floor,-0.06257666000000073,4.0,2938.32,2932.66,0.0012796427890766626,-0.003144654088050425,-0.0019262707941953838,0.0032121009595384997,-0.0012207347595697415
ETH/USDT,2025-12-29 21:03:00+00:00,2025-12-29 21:30:00+00:00,prob_floor,0.004936579999999272,27.0,2931.66,2932.79,0.002612854150890742,-0.0005730541740855966,0.00038544715280774966,0.0022265487811947704,-0.0006410278267452441
ETH/USDT,2025-12-29 21:37:00+00:00,2025-12-29 22:01:00+00:00,prob_floor,-0.028772259999999637,24.0,2936.12,2933.71,0.0027587428306745654,-0.0017744506355326095,-0.000820811138509292,0.003582494520589785,-0.0009544228979688762
ETH/USDT,2025-12-29 22:17:00+00:00,2025-12-29 22:33:00+00:00,gate_close,0.044729819999999455,16.0,2935.08,2939.83,0.003114054812815903,0.0,0.0016183545252599352,0.001500086739709472,-0.0021497841711934917
ETH/USDT,2025-12-29 22:39:00+00:00,2025-12-29 22:59:00+00:00,prob_floor,-0.020779300000002367,20.0,2939.49,2938.16,0.0016159265722965888,-0.002187454286287749,-0.00045245944024296936,0.0020693222969476732,-0.0017936395567293983
ETH/USDT,2025-12-29 23:10:00+00:00,2025-12-29 23:30:00+00:00,prob_floor,-0.05198081999999673,20.0,2940.41,2935.61,0.0013025394417784941,-0.0025574664757636034,-0.0016324254100618107,0.002176719659627846,-0.0009265535953346671
SOL/USDT,2025-12-29 18:00:00+00:00,2025-12-29 18:09:00+00:00,prob_floor,-0.047161919999999365,9.0,123.91,123.67,0.00040351868291499393,-0.007263336292470224,-0.001936889677992104,0.002344950270882107,-0.006387967979299747
SOL/USDT,2025-12-29 18:22:00+00:00,2025-12-29 18:31:00+00:00,prob_floor,-0.04076288000000064,9.0,123.9,123.54,0.0004842615012106144,-0.008232445520581222,-0.0029055690072639084,0.0005666180994008396,-0.005342399222923788
SOL/USDT,2025-12-29 19:08:00+00:00,2025-12-29 19:16:00+00:00,gate_close,-0.023149119999998455,8.0,123.27,123.31,0.0016224547740733009,-0.0029204185933316973,0.0003244909548147934,0.0021896034384882856,-0.003243856945908785
SOL/USDT,2025-12-29 19:22:00+00:00,2025-12-29 19:25:00+00:00,prob_floor,-0.0067720000000001815,3.0,123.34,123.21,0.001945840765364082,-0.00348629803794398,-0.0010539970812388777,0.0030030030030030463,-0.0024348672997321907
SOL/USDT,2025-12-29 19:33:00+00:00,2025-12-29 19:36:00+00:00,prob_floor,-0.013171200000000044,3.0,123.3,123.06,0.002270884022708808,-0.003163017031630133,-0.001946472019464629,0.004225581017389901,-0.0012189176011702108
SOL/USDT,2025-12-29 21:03:00+00:00,2025-12-29 21:24:00+00:00,prob_floor,-0.0027716800000004097,21.0,123.23,123.22,0.0029213665503529107,-0.00024344721252944623,-8.114907084322276e-05,0.003002759292322743,-0.000243466969647832
SOL/USDT,2025-12-29 21:38:00+00:00,2025-12-29 22:00:00+00:00,prob_floor,-0.01717503999999982,22.0,123.44,123.32,0.0012961762799741372,-0.0020252754374594506,-0.0009721322099806029,0.0022705157314304447,-0.0010541680181640478
SOL/USDT,2025-12-29 22:23:00+00:00,2025-12-29 22:58:00+00:00,prob_floor,-0.00197472,35.0,123.41,123.43,0.0015395835021472237,-0.0015395835021473347,0.00016206142127872525,0.0013772988738556258,-0.0017013691971158318
SOL/USDT,2025-12-29 23:11:00+00:00,2025-12-29 23:28:00+00:00,prob_floor,-0.05355360000000037,17.0,123.55,123.4,0.00040469445568591667,-0.003480372318899194,-0.00121408336705775,0.0006482982171798213,-0.0022690437601297075
SOL/USDT,2025-12-29 23:44:00+00:00,2025-12-30 00:00:00+00:00,prob_floor,-0.011943999999999545,16.0,123.3,123.22,0.00032441200324417885,-0.0032441200324411223,-0.0006488240064882467,0.0009738678785911059,-0.0025969810095762824
BTC/USDT,2025-12-29 18:01:00+00:00,2025-12-29 18:09:00+00:00,prob_floor,-0.051873067999999765,8.0,87872.68,87743.66,0.0014058977147390905,-0.005669680269225763,-0.0014682606698690481,0.0014448907191699778,-0.004865992597071989
BTC/USDT,2025-12-29 18:24:00+00:00,2025-12-29 18:27:00+00:00,prob_floor,-0.009943181999999651,3.0,87857.86,87718.06,0.0,-0.006159494437947832,-0.0015912065238101736,0.0006772835605348693,-0.004575568588726209
BTC/USDT,2025-12-29 19:10:00+00:00,2025-12-29 19:24:00+00:00,prob_floor,-0.020182045799999358,14.0,87652.28,87492.65,0.00018196902579137308,-0.004623496388228565,-0.001821173391040154,0.0011994150365772782,-0.0028074358246091835
BTC/USDT,2025-12-29 19:33:00+00:00,2025-12-29 19:36:00+00:00,prob_floor,-0.014903399999999883,3.0,87544.79,87412.95,0.0006031198429969908,-0.0034013446145679804,-0.0015059719716044029,0.002112272838292295,-0.0018982313261364236
BTC/USDT,2025-12-29 21:03:00+00:00,2025-12-29 21:21:00+00:00,prob_floor,-0.005246637000000932,18.0,87269.94,87267.64,0.0011651205443705681,-0.0004778277606241055,-2.635500837977478e-05,0.0010416232179533136,-0.0021304575212529597
