symbol,model,policy_id,timeframe,occurred_at,entry_ts,exit_ts,side,gate_pass,decision,skip_reason,risk_block_reason,risk_clip_reasons,executed,entry_prob,exit_prob,entry_threshold,exit_threshold,exit_reason_primary,exit_reason_all,pnl_gross,pnl_net,pnl_notional,probability,spread_entry_bps,spread_exit_bps,intended_notional,entry_price,exit_price,pnl,hold_minutes,mfe_pct,mae_pct,exit_return_pct,post_exit_max_return_pct,post_exit_min_return_pct
SOL/USDT,xgb_primary,conservative,1m,2025-12-26 02:11:00+00:00,2025-12-26 02:02:00+00:00,2025-12-26 02:11:00+00:00,sell,False,dry_run,dry_run,,,True,0.5656820536,0.6844155788421631,0.51,0.5,gate_close,gate_close,0.02,0.01806096,9.6952,0.6844155788421631,8.24266402901371,0.8234180081522595,9.7152,121.19,121.44,0.01806096,9.0,,,,,
SOL/USDT,xgb_primary,conservative,1m,2025-12-26 02:32:00+00:00,2025-12-26 02:23:00+00:00,2025-12-26 02:32:00+00:00,sell,False,dry_run,dry_run,,,True,0.6699029207,0.6844155788421631,0.51,0.5,gate_close,gate_close,0.02560000000000059,0.023618240000000592,9.9088,0.6844155788421631,19.33768431230319,0.8052502315087091,9.9344,123.86,124.18,0.023618240000000592,9.0,,,,,
SOL/USDT,xgb_primary,conservative,1m,2025-12-26 02:50:00+00:00,2025-12-26 02:42:00+00:00,2025-12-26 02:50:00+00:00,sell,False,dry_run,dry_run,,,True,0.587852478,0.3191489577293396,0.51,0.5,prob_floor,"prob_floor,trailing_prob_drop",-0.010400000000000773,-0.012379680000000774,9.8984,0.3191489577293396,7.298678128294818,0.8090287609728666,9.888,123.73,123.6,-0.012379680000000774,8.0,,,,,
SOL/USDT,xgb_primary,conservative,1m,2025-12-26 03:14:00+00:00,2025-12-26 03:03:00+00:00,2025-12-26 03:14:00+00:00,sell,False,dry_run,dry_run,,,True,0.5656820536,0.4742901027202606,0.51,0.5,prob_floor,prob_floor,-0.008799999999999955,-0.010772959999999956,9.8648,0.4742901027202606,8.91482291919924,0.8116553711286802,9.856,123.31,123.2,-0.010772959999999956,11.0,,,,,
SOL/USDT,xgb_primary,conservative,1m,2025-12-26 03:57:00+00:00,2025-12-26 03:49:00+00:00,2025-12-26 03:57:00+00:00,sell,False,dry_run,dry_run,,,True,0.587852478,0.4742901027202606,0.51,0.5,prob_floor,prob_floor,-0.011200000000000045,-0.013164640000000045,9.8232,0.4742901027202606,0.8152949329412503,0.8152949329412503,9.812000000000001,122.79,122.65,-0.013164640000000045,8.0,,,,,
SOL/USDT,xgb_primary,conservative,1m,2025-12-26 04:32:00+00:00,2025-12-26 04:21:00+00:00,2025-12-26 04:32:00+00:00,sell,False,dry_run,dry_run,,,True,0.6076040864,0.6076040863990784,0.51,0.5,gate_close,gate_close,0.010799999999999841,0.009822879999999841,4.8856,0.6076040863990784,7.356547327121416,0.8168933545729785,4.8964,122.14,122.41,0.009822879999999841,11.0,,,,,
SOL/USDT,xgb_primary,conservative,1m,2025-12-26 04:43:00+00:00,2025-12-26 04:34:00+00:00,2025-12-26 04:43:00+00:00,sell,False,dry_run,dry_run,,,True,0.6076040864,0.6076040863990784,0.51,0.5,gate_close,gate_close,0.020799999999999274,0.018842559999999273,9.7872,0.6076040863990784,10.602724084495184,0.8156274213943245,9.808,122.34,122.6,0.018842559999999273,9.0,,,,,
SOL/USDT,xgb_primary,conservative,1m,2025-12-26 05:00:00+00:00,2025-12-26 04:48:00+00:00,2025-12-26 05:00:00+00:00,sell,False,dry_run,dry_run,,,True,0.6076040864,0.4742901027202606,0.51,0.5,prob_floor,prob_floor,0.009600000000000363,0.007635520000000363,9.8224,0.4742901027202606,8.962033566889314,0.813636548553021,9.832,122.78,122.9,0.007635520000000363,12.0,,,,,
SOL/USDT,xgb_primary,conservative,1m,2025-12-26 05:10:00+00:00,2025-12-26 05:02:00+00:00,2025-12-26 05:10:00+00:00,sell,False,dry_run,dry_run,,,True,0.5656820536,0.4742901027202606,0.51,0.5,prob_floor,prob_floor,0.0016000000000008186,-0.0003660799999991812,9.8304,0.4742901027202606,0.813636548553021,0.813636548553021,9.832,122.88,122.9,-0.0003660799999991812,8.0,,,,,
SOL/USDT,xgb_primary,conservative,1m,2025-12-26 05:45:00+00:00,2025-12-26 05:34:00+00:00,2025-12-26 05:45:00+00:00,sell,False,dry_run,dry_run,,,True,0.5656820536,0.6076040863990784,0.51,0.5,gate_close,gate_close,0.03360000000000014,0.031634080000000134,9.829600000000001,0.6076040863990784,6.495615459565809,0.8110628979269966,9.8632,122.87,123.29,0.031634080000000134,11.0,,,,,
SOL/USDT,xgb_primary,conservative,1m,2025-12-26 05:56:00+00:00,2025-12-26 05:48:00+00:00,2025-12-26 05:56:00+00:00,sell,False,dry_run,dry_run,,,True,0.6076040864,0.6844155788421631,0.51,0.5,gate_close,gate_close,0.012000000000000455,0.010028480000000454,9.8576,0.6844155788421631,6.48298217179889,0.8104712890549999,9.8696,123.22,123.38,0.010028480000000454,8.0,,,,,
SOL/USDT,xgb_primary,conservative,1m,2025-12-26 06:12:00+00:00,2025-12-26 05:58:00+00:00,2025-12-26 06:12:00+00:00,sell,False,dry_run,dry_run,,,True,0.6076040864,0.565682053565979,0.51,0.5,gate_close,gate_close,0.021599999999999682,0.01962719999999968,9.864,0.565682053565979,8.093889113718683,0.8092251669031048,9.8856,123.3,123.57,0.01962719999999968,14.0,,,,,
