symbol,model,policy_id,timeframe,occurred_at,entry_ts,exit_ts,side,gate_pass,decision,skip_reason,risk_block_reason,risk_clip_reasons,executed,entry_prob,exit_prob,entry_threshold,exit_threshold,exit_reason_primary,exit_reason_all,pnl_gross,pnl_net,pnl_notional,probability,spread_entry_bps,spread_exit_bps,intended_notional,entry_price,exit_price,pnl,hold_minutes,mfe_pct,mae_pct,exit_return_pct,post_exit_max_return_pct,post_exit_min_return_pct
SOL/USDT,xgb_primary,conservative,1m,2025-12-24 20:35:00+00:00,2025-12-24 20:15:00+00:00,2025-12-24 20:35:00+00:00,sell,False,dry_run,dry_run,,,True,0.5002435446,0.4182900488376617,0.48,0.42,prob_floor,prob_floor,-0.0063999999999998,-0.0083678399999998,9.8392,0.4182900488376617,0.8135703534967349,0.8135703534967349,9.8328,122.99,122.91,-0.0083678399999998,20.0,0.0013013420089467,-0.0026026840178935,-0.0004066693777958,0.0009764035801462,-0.0021969080553295
SOL/USDT,xgb_primary,conservative,1m,2025-12-24 21:18:00+00:00,2025-12-24 21:02:00+00:00,2025-12-24 21:18:00+00:00,sell,False,dry_run,dry_run,,,True,0.5656820536,0.4182900488376617,0.48,0.42,prob_floor,"prob_floor,trailing_prob_drop",-0.0208000000000004,-0.0227667200000004,9.8336,0.4182900488376617,0.8152284677785119,0.8152284677785119,9.8128,122.92,122.66,-0.0227667200000004,16.0,0.0022797589969061,-0.0012212994626281,-0.000407099820876,0.0038282968151828,-0.0008145312372729
SOL/USDT,xgb_primary,conservative,1m,2025-12-24 21:29:00+00:00,2025-12-24 21:24:00+00:00,2025-12-24 21:29:00+00:00,sell,False,dry_run,dry_run,,,True,0.5002435446,0.5002435445785522,0.48,0.42,take_profit,"take_profit,gate_close",0.0152000000000009,0.0132366400000009,9.8168,0.5002435445785522,0.81433224755742,0.813636548553021,9.832,122.71,122.9,0.0132366400000009,5.0,0.0044009779951099,0.0,0.0010594947025264,0.0033379467556784,-0.0002442400065131
SOL/USDT,xgb_primary,conservative,1m,2025-12-24 21:55:00+00:00,2025-12-24 21:33:00+00:00,2025-12-24 21:55:00+00:00,sell,False,dry_run,dry_run,,,True,0.5656820536,0.4182900488376617,0.48,0.42,prob_floor,"prob_floor,trailing_prob_drop",0.0031999999999993,0.0012332799999993,9.8336,0.4182900488376617,0.8134049129660904,0.8132395397068365,9.8368,122.92,122.96,0.0012332799999993,22.0,0.0026848913839394,0.0,0.0002440810349035,0.0030909386692694,-8.134049129648879e-05
SOL/USDT,xgb_primary,conservative,1m,2025-12-24 22:07:00+00:00,2025-12-24 22:00:00+00:00,2025-12-24 22:07:00+00:00,sell,False,dry_run,dry_run,,,True,0.5656820536,0.565682053565979,0.48,0.42,gate_close,gate_close,0.0063999999999998,0.0044318399999998,9.8408,0.565682053565979,7.309941520468113,0.812380681586653,9.8472,123.01,123.09,0.0044318399999998,7.0,0.0030081300813007,-0.0005691056910568,0.0009756097560975,0.0020305393112409,-0.0015432098765432
SOL/USDT,xgb_primary,conservative,1m,2025-12-24 22:15:00+00:00,2025-12-24 22:10:00+00:00,2025-12-24 22:15:00+00:00,sell,False,dry_run,dry_run,,,True,0.6076040864,0.565682053565979,0.48,0.42,gate_close,gate_close,-0.0095999999999992,-0.0115718399999992,9.8592,0.565682053565979,3.2475440448166157,0.8121827411160126,9.8496,123.24,123.12,-0.0115718399999992,5.0,0.0013798701298701,-0.0021915584415583,-0.0002435064935064,0.0016237720224081,-0.0019485264268895
SOL/USDT,xgb_primary,conservative,1m,2025-12-24 22:25:00+00:00,2025-12-24 22:20:00+00:00,2025-12-24 22:25:00+00:00,sell,False,dry_run,dry_run,,,True,0.5656820536,0.4182900488376617,0.48,0.42,prob_floor,"prob_floor,trailing_prob_drop",-0.0023999999999989,-0.0043691199999989,9.8456,0.4182900488376617,0.8127107968621972,0.8127107968621972,9.8432,123.07,123.04,-0.0043691199999989,5.0,0.0021933387489847,-0.0013809910641753,-0.0005686433793663,0.0027635536048118,-0.0021945866861741
SOL/USDT,xgb_primary,conservative,1m,2025-12-24 22:38:00+00:00,2025-12-24 22:33:00+00:00,2025-12-24 22:38:00+00:00,sell,False,dry_run,dry_run,,,True,0.5002435446,0.6076040863990784,0.48,0.42,gate_close,gate_close,0.0016000000000008,-0.0003700799999991,9.8504,0.6076040863990784,7.299270072992978,0.8119848970801757,9.852,123.13,123.15,-0.0003700799999991,5.0,0.0018677927562125,-0.0034107519896053,0.0012993340912781,0.0005677210056773,-0.0047039740470397
SOL/USDT,xgb_primary,conservative,1m,2025-12-24 22:51:00+00:00,2025-12-24 22:42:00+00:00,2025-12-24 22:51:00+00:00,sell,False,dry_run,dry_run,,,True,0.587852478,0.5002435445785522,0.48,0.42,gate_close,gate_close,0.0008000000000004,-0.0011715199999995,9.8576,0.5002435445785522,9.73788850117703,0.8114577839080541,9.8584,123.22,123.23,-0.0011715199999995,9.0,0.0012173348482389,-0.00438240545366,8.115565654920331e-05,0.001136086991804,-0.0044631988963725
SOL/USDT,xgb_primary,conservative,1m,2025-12-24 22:59:00+00:00,2025-12-24 22:53:00+00:00,2025-12-24 22:59:00+00:00,sell,False,dry_run,dry_run,,,True,0.5002435446,0.5002435445785522,0.48,0.42,gate_close,gate_close,-0.004799999999999,-0.006773119999999,9.8656,0.5002435445785522,4.865785418863212,0.8112602928642278,9.8608,123.32,123.26,-0.006773119999999,6.0,0.0006488766323302,-0.0055965609538487,0.0001622191580825,0.0004865785418863,-0.006893196010056
SOL/USDT,xgb_primary,conservative,1m,2025-12-24 23:21:00+00:00,2025-12-24 23:16:00+00:00,2025-12-24 23:21:00+00:00,sell,False,dry_run,dry_run,,,True,0.5002435446,0.4182900488376617,0.48,0.42,prob_floor,prob_floor,-0.0063999999999998,-0.0083687999999998,9.844,0.4182900488376617,4.879238838741341,0.8131734092299343,9.8376,123.05,122.97,-0.0083687999999998,5.0,0.0001624827362092,-0.0058493785035339,-0.0009748964172556,0.0004879238838741,-0.004879238838741
SOL/USDT,xgb_primary,conservative,1m,2025-12-24 23:50:00+00:00,2025-12-24 23:39:00+00:00,2025-12-24 23:50:00+00:00,sell,False,dry_run,dry_run,,,True,0.5002435446,0.4182900488376617,0.48,0.42,prob_floor,prob_floor,-0.0024,-0.00436352,9.8176,0.4182900488376617,0.8150291372920753,0.8150291372920753,9.8152,122.72,122.69,-0.00436352,11.0,0.0,-0.0038267383162351,-0.0008141996417521,0.0,-0.0040743155149934
SOL/USDT,xgb_primary,conservative,1m,2025-12-25 00:22:00+00:00,2025-12-25 00:14:00+00:00,2025-12-25 00:22:00+00:00,sell,False,dry_run,dry_run,,,True,0.5002435446,0.565682053565979,0.48,0.42,gate_close,gate_close,0.0027999999999997,0.0018196799999997,4.9016,0.565682053565979,5.711954304365008,0.8155609020107749,4.9044,122.54,122.61,0.0018196799999997,8.0,0.0019598236158746,-0.0029397354238118,0.000734933855953,0.0005711954304365,-0.003671970624235
SOL/USDT,xgb_primary,conservative,1m,2025-12-25 00:30:00+00:00,2025-12-25 00:25:00+00:00,2025-12-25 00:30:00+00:00,sell,False,dry_run,dry_run,,,True,0.5002435446,0.4182900488376617,0.48,0.42,prob_floor,prob_floor,0.0048000000000001,0.0028412800000001,9.7936,0.4182900488376617,1.6341204346757106,0.8164265012034866,9.7984,122.42,122.48,0.0028412800000001,5.0,0.0008981791459132,-0.0030211480362538,-0.0006532211970278,0.0015524144129421,-0.0023694746302802
SOL/USDT,xgb_primary,conservative,1m,2025-12-25 01:14:00+00:00,2025-12-25 01:06:00+00:00,2025-12-25 01:14:00+00:00,sell,True,dry_run,dry_run,,,True,0.5002435446,0.565682053565979,0.48,0.42,take_profit,take_profit,0.0112,0.00924448,9.7776,0.565682053565979,0.8172271482862841,0.8172271482862841,9.7888,122.22,122.36,0.00924448,8.0,0.0047459291383684,-8.182636445452918e-05,0.0008182636445464,0.00392445425558,-0.0003270378546317
SOL/USDT,xgb_primary,conservative,1m,2025-12-25 01:26:00+00:00,2025-12-25 01:20:00+00:00,2025-12-25 01:26:00+00:00,sell,True,dry_run,dry_run,,,True,0.5656820536,0.6076040863990784,0.48,0.42,take_profit,take_profit,0.0136000000000001,0.0116422400000001,9.7888,0.6076040863990784,3.2658393207059313,0.8160933610809251,9.8024,122.36,122.53,0.0116422400000001,6.0,0.0034322137778868,-0.0004903162539838,0.0008989131323036,0.0027759634225994,-0.0013879817112998
