symbol,model,policy_id,timeframe,occurred_at,entry_ts,exit_ts,side,gate_pass,decision,skip_reason,risk_block_reason,risk_clip_reasons,executed,entry_prob,exit_prob,entry_threshold,exit_threshold,exit_reason_primary,exit_reason_all,pnl_gross,pnl_net,pnl_notional,probability,spread_entry_bps,spread_exit_bps,intended_notional,entry_price,exit_price,pnl,hold_minutes,mfe_pct,mae_pct,exit_return_pct,post_exit_max_return_pct,post_exit_min_return_pct
BTC/USDT,xgb_primary,conservative,1m,2025-12-30 04:53:02.460846+00:00,2025-12-30 03:23:00+00:00,2025-12-30 04:53:02.460846+00:00,sell,True,dry_run,dry_run,,,True,0.7496490713,0.607819293923519,0.64,0.59,time_limit,time_exit,0.038954000000000814,0.03546735080000082,17.433246,0.607819293923519,0.001144675475603939,0.001144675475603939,17.4722,87166.23,87361.0,0.03546735080000082,90.0410141,0.003254874597972801,-0.0005180086581774157,0.0018986003786878314,0.00015913808067780089,-0.0021576376032064193
BTC/USDT,xgb_primary,conservative,1m,2025-12-30 07:58:02.925850+00:00,2025-12-30 06:28:00+00:00,2025-12-30 07:58:02.925850+00:00,sell,True,dry_run,dry_run,,,True,0.7167559827,0.5088735888221048,0.64,0.59,time_limit,time_exit,0.025458000000001632,0.021962924000001632,17.47538,0.5088735888221048,0.0011428023530484807,0.0011428023530484807,17.500838,87376.9,87504.19,0.021962924000001632,90.04876416666666,0.002553421162048597,-8.67506270822993e-05,0.0013437191458749442,0.008348658141158927,0.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-30 09:35:05.963695+00:00,2025-12-30 08:05:00+00:00,2025-12-30 09:35:05.963695+00:00,sell,True,dry_run,dry_run,,,True,0.7167559827,0.7496490712553925,0.64,0.59,time_limit,time_exit,0.012595999999999186,0.009088835599999186,17.535822,0.7496490712553925,0.0011397038114160855,0.0011397038114160855,17.548418,87679.11,87742.09,0.009088835599999186,90.09939491666667,0.006223261162208393,-0.00010698101292316853,0.001147821869998511,0.0038587487433034973,-0.0003873330694151855
BTC/USDT,xgb_primary,conservative,1m,2025-12-30 11:13:04.811811+00:00,2025-12-30 09:43:00+00:00,2025-12-30 11:13:04.811811+00:00,sell,True,dry_run,dry_run,,,True,0.7496490713,0.7234584866127928,0.64,0.59,time_limit,time_exit,0.03717200000000012,0.03365867680000012,17.566616,0.7234584866127928,0.001136119047412044,0.001136119047412044,17.603788,87833.08,88018.94,0.03365867680000012,90.08019685,0.00340327357300918,-0.0003311964011736279,0.002049683331154961,0.0006320649276001511,-0.003158847585320035
BTC/USDT,xgb_primary,conservative,1m,2025-12-30 12:46:04.704392+00:00,2025-12-30 11:16:00+00:00,2025-12-30 12:46:04.704392+00:00,sell,True,dry_run,dry_run,,,True,0.6841316056,0.7496490712553925,0.64,0.59,time_limit,time_exit,-0.0063019999999989525,-0.009823054399998952,17.605272,0.7496490712553925,0.00113643007818597,0.00113643007818597,17.59897,88026.36,87994.85,-0.009823054399998952,90.07840653333332,0.00048156035096313943,-0.0033087819726708156,-0.0007351207905360591,0.0019234520866140414,-0.0004893042012403814
BTC/USDT,xgb_primary,conservative,1m,2025-12-30 14:30:09.091198+00:00,2025-12-30 13:00:00+00:00,2025-12-30 14:30:09.091198+00:00,sell,True,dry_run,dry_run,,,True,0.7167559827,0.607819293923519,0.64,0.59,time_limit,time_exit,0.010995999999999185,0.007475365599999185,17.603172,0.607819293923519,0.001135449536031274,0.001135449536031274,17.614168,88015.86,88070.84,0.007475365599999185,90.15151996666667,0.0013649812658764748,-0.0011050281165234654,-0.0006346583445301368,0.012633810823101443,-0.0011759890859481814
BTC/USDT,xgb_primary,conservative,1m,2025-12-30 16:50:00+00:00,2025-12-30 15:56:00+00:00,2025-12-30 16:50:00+00:00,sell,True,dry_run,dry_run,,,True,0.7234584866,0.5088735888221048,0.64,0.59,stop_loss,stop_loss,-0.09150999999999768,-0.09507288039999767,17.814402,0.5088735888221048,1.3980586377355169,0.0011284839325906117,17.722892,89072.01,88614.46,-0.09507288039999767,54.0,0.003598698375146814,-0.005635532243526864,-0.005319971176286131,0.0033315076384059505,-0.005367836522167324
BTC/USDT,xgb_primary,conservative,1m,2025-12-30 19:08:00+00:00,2025-12-30 18:36:00+00:00,2025-12-30 19:08:00+00:00,sell,True,dry_run,dry_run,,,True,0.7167559827,0.7705444093138643,0.64,0.59,stop_loss,stop_loss,-0.08976999999999825,-0.09330824479999825,17.691224,0.7705444093138643,0.0011360781961215552,0.001136269699835759,17.601454,88456.12,88007.27,-0.09330824479999825,32.0,0.0004325345575439954,-0.005597851843008761,-0.005065719024827886,0.004714951389811262,-0.0005348421783791801
BTC/USDT,xgb_primary,conservative,1m,2025-12-30 20:54:05.975093+00:00,2025-12-30 19:24:00+00:00,2025-12-30 20:54:05.975093+00:00,sell,True,dry_run,dry_run,,,True,0.7577704187,0.777853297749228,0.64,0.59,time_limit,time_exit,-0.0590140000000014,-0.0625428820000014,17.64441,0.777853297749228,0.0011373072793651716,0.0011374621285468957,17.585396,88222.05,87915.01,-0.0625428820000014,90.09958488333334,0.002269047507856392,-0.0014650534038886942,-0.003773660187408878,0.005017799700349768,-3.026540714012871e-05
BTC/USDT,xgb_primary,conservative,1m,2025-12-30 22:39:10.413800+00:00,2025-12-30 21:09:00+00:00,2025-12-30 22:39:10.413800+00:00,sell,False,dry_run,dry_run,,,True,0.7234584866,0.607819293923519,0.64,0.59,time_limit,time_exit,0.03255100000000093,0.030790190400000934,8.804048,0.607819293923519,0.001131657035578144,0.001131657035578144,8.836599000000001,88040.48,88365.99,0.030790190400000934,90.17356333333333,0.004310744330335403,-0.0002891851566459991,0.0036973901096404305,0.0023498857026458264,-0.0008824661068735917
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 02:47:02.741973+00:00,2025-12-31 01:17:00+00:00,2025-12-31 02:47:02.741973+00:00,sell,True,dry_run,dry_run,,,True,0.7167559827,0.7496490712553925,0.64,0.59,time_limit,time_exit,0.04475200000000187,0.041214950800001864,17.685246,0.7496490712553925,0.0011280316479162025,0.0011280316479162025,17.729998000000002,88426.23,88649.99,0.041214950800001864,90.04569955000001,0.0040459714272564895,-0.0007490989947213089,0.0025305839681279974,0.0019153976311336862,-0.003055950366610327
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 04:42:08.939406+00:00,2025-12-31 03:12:00+00:00,2025-12-31 04:42:08.939406+00:00,sell,True,dry_run,dry_run,,,True,0.6540041073,0.7167559826815569,0.64,0.59,time_limit,time_exit,-0.06900599999999978,-0.07255686559999977,17.754328,0.7167559826815569,0.001130881239179099,0.001130881239179099,17.685322,88771.64,88426.61,-0.07255686559999977,90.1489901,1.1264860177995217e-07,-0.004421908215496373,-0.004167435024004962,0.0013164908178215917,-0.0008667256097394382
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 06:48:06.261259+00:00,2025-12-31 05:18:00+00:00,2025-12-31 06:48:06.261259+00:00,sell,True,dry_run,dry_run,,,True,0.6540041073,0.5307449136271782,0.64,0.59,time_limit,time_exit,0.032767999999999305,0.029233576799999304,17.672116000000003,0.5307449136271782,0.001129631736637805,0.001129631736637805,17.704884,88360.58,88524.42,0.029233576799999304,90.10435431666666,0.0019293673637459374,0.0,0.0018946233597179063,0.0011748827884698887,-0.001094569197218731
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 08:56:05.598558+00:00,2025-12-31 07:26:00+00:00,2025-12-31 08:56:05.598558+00:00,sell,True,dry_run,dry_run,,,True,0.7705444093,0.4212380499434261,0.64,0.59,time_limit,time_exit,-0.02801599999999744,-0.03155894599999744,17.71473,0.4212380499434261,0.0011307922352750423,0.0011307922352750423,17.686714000000002,88573.65,88433.57,-0.03155894599999744,90.0933093,0.0018027934944535584,-0.0005595343536142217,-0.0015813958214434543,0.0031853284691176764,-1.1307921710113078e-07
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 11:51:02.881190+00:00,2025-12-31 10:21:00+00:00,2025-12-31 11:51:02.881190+00:00,sell,True,dry_run,dry_run,,,True,0.7496490713,0.357524255471707,0.64,0.59,time_limit,time_exit,0.053054000000000816,0.049505480000000816,17.7426,0.357524255471707,0.0011238698429207928,0.0011238698429207928,17.795654000000003,88713.0,88978.27,0.049505480000000816,90.04801983333333,0.0025893611984715292,-0.0005669969452053447,0.0030426205854834354,0.0007156429570980283,-0.0034343669549166123
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 14:45:00+00:00,2025-12-31 14:21:00+00:00,2025-12-31 14:45:00+00:00,sell,True,dry_run,dry_run,,,True,0.7234584866,0.7234584866127928,0.64,0.59,stop_loss,stop_loss,-0.09975999999999767,-0.10332059159999767,17.802958,0.7234584866127928,8.972864423271114,0.0011297393194033814,17.703198,89014.79,88515.99,-0.10332059159999767,24.0,8.379989618245709e-05,-0.011954852749765377,-0.0058766643013228315,0.0017991277586362209,-0.008269637295301502
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 16:36:00+00:00,2025-12-31 15:50:00+00:00,2025-12-31 16:36:00+00:00,sell,True,dry_run,dry_run,,,True,0.7234584866,0.7496490712553925,0.64,0.59,stop_loss,stop_loss,-0.08834400000000024,-0.09186938840000024,17.626942000000003,0.7496490712553925,1.2291242706206502,0.0011403419389155668,17.538598,88134.71,87692.99,-0.09186938840000024,46.0,0.00015430923866421864,-0.00833156426111803,-0.00501175983900104,0.001213551822836445,-0.003336526290581898
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 18:50:09.337110+00:00,2025-12-31 17:20:00+00:00,2025-12-31 18:50:09.337110+00:00,sell,True,dry_run,dry_run,,,True,0.7496490713,0.7234584866127928,0.64,0.59,time_limit,time_exit,0.02213999999999942,0.01863458799999942,17.527060000000002,0.7234584866127928,0.0011396530240620425,0.0011396530240620425,17.549200000000003,87635.3,87746.0,0.01863458799999942,90.1556185,0.003841166202348978,-0.0006712795208609901,0.001306033034805587,0.001673330997958189,-0.0010582145687065836
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 20:36:00+00:00,2025-12-31 19:11:00+00:00,2025-12-31 20:36:00+00:00,sell,True,dry_run,dry_run,,,True,0.7234584866,0.777853297749228,0.64,0.59,stop_loss,stop_loss,-0.09275199999999896,-0.09626499039999896,17.564951999999998,0.777853297749228,0.0011439029964265969,0.001144675475603939,17.4722,87824.76,87361.0,-0.09626499039999896,85.0,0.0005154583417545933,-0.004608609759777282,-0.005280402164537956,0.005054887192225355,-0.0012705898513066805
BTC/USDT,xgb_primary,conservative,1m,2025-12-31 22:24:01.180421+00:00,2025-12-31 20:54:00+00:00,2025-12-31 22:24:01.180421+00:00,sell,True,dry_run,dry_run,,,True,0.7705444093,0.35465581770467824,0.64,0.59,time_limit,time_exit,0.06417200000000012,0.06067110600000012,17.50447,0.35465581770467824,0.0011383918490188811,0.0011383918490188811,17.568642,87522.35,87843.21,0.06067110600000012,90.01967368333334,0.004054422446460038,-0.00017446607326099262,0.0036450498593647573,0.0004078858229337179,-0.00254476128547676
