symbol,model,policy_id,timeframe,occurred_at,entry_ts,exit_ts,side,gate_pass,decision,skip_reason,risk_block_reason,risk_clip_reasons,executed,entry_prob,exit_prob,entry_threshold,exit_threshold,exit_reason_primary,exit_reason_all,pnl_gross,pnl_net,pnl_notional,probability,spread_entry_bps,spread_exit_bps,intended_notional,entry_price,exit_price,pnl,hold_minutes,mfe_pct,mae_pct,exit_return_pct,post_exit_max_return_pct,post_exit_min_return_pct
BTC/USDT,xgb_primary,conservative,1m,2025-12-29 03:03:00+00:00,2025-12-29 02:48:00+00:00,2025-12-29 03:03:00+00:00,sell,False,dry_run,dry_run,,exchange_qty_step,True,0.5656820536,0.41829004883766174,0.56,0.5,prob_floor,prob_floor,-0.017162000000002446,-0.020730838400002446,26.766288,0.41829004883766174,9.775809376542192,0.0011218918068087978,17.82703,89220.96,89135.15,-0.020730838400002446,15.0,0.009517625096661542,-0.0018398670764731007,-0.00040240433223937,0.01165063750327211,-0.0014380414183304824
BTC/USDT,xgb_primary,conservative,1m,2025-12-29 03:21:00+00:00,2025-12-29 03:14:00+00:00,2025-12-29 03:21:00+00:00,sell,False,dry_run,dry_run,,exchange_qty_step,True,0.6076040864,0.5878524780273438,0.56,0.5,gate_close,gate_close,-0.01090799999999872,-0.014486469999998721,26.838524999999997,0.5878524780273438,8.578399029862178,0.0011184779656497868,17.881442000000003,89461.75,89407.21,-0.014486469999998721,7.0,0.007648182701769368,-0.0054814732372828745,-0.000762762186930499,0.008877876967574583,-0.004722313052183402
BTC/USDT,xgb_primary,conservative,1m,2025-12-29 03:33:00+00:00,2025-12-29 03:30:00+00:00,2025-12-29 03:33:00+00:00,sell,False,dry_run,dry_run,,exchange_qty_step,True,0.5656820536,0.5878524780273438,0.56,0.5,gate_close,gate_close,0.016381999999997787,0.012801599199997786,26.853006,0.5878524780273438,14.519432531620646,0.0011161718975389052,17.918385999999998,89510.02,89591.93,0.012801599199997786,3.0,0.00785066641404164,-0.005735676281835689,0.002243574203733889,0.005594540443686569,-0.007961388519660995
BTC/USDT,xgb_primary,conservative,1m,2025-12-29 03:38:00+00:00,2025-12-29 03:35:00+00:00,2025-12-29 03:38:00+00:00,sell,False,dry_run,dry_run,,exchange_qty_step,True,0.5656820536,0.6115108132362366,0.56,0.5,gate_close,gate_close,0.03761200000000245,0.03402324960000245,26.915627999999995,0.6115108132362366,14.316405013390446,0.0011122626112935595,17.981364000000003,89718.76,89906.82,0.03402324960000245,3.0,0.006032740532749159,-0.008011256508672182,0.001673785950675244,0.005892804109273397,-0.009668858859229745
BTC/USDT,xgb_primary,conservative,1m,2025-12-29 03:47:00+00:00,2025-12-29 03:42:00+00:00,2025-12-29 03:47:00+00:00,sell,False,dry_run,dry_run,,exchange_qty_step,True,0.6699029207,0.6076040863990784,0.56,0.5,gate_close,gate_close,-0.005317999999999302,-0.0089152859999993,26.979644999999994,0.6076040863990784,14.851044513079325,0.001112278200944872,17.981112,89932.15,89905.56,-0.0089152859999993,5.0,0.00575470284298385,-0.004020192416061885,-2.3030382192090748e-05,0.005777866291644784,-0.0031958450898538215
BTC/USDT,xgb_primary,conservative,1m,2025-12-29 04:03:00+00:00,2025-12-29 03:53:00+00:00,2025-12-29 04:03:00+00:00,sell,False,dry_run,dry_run,,exchange_qty_step,True,0.6076040864,0.565682053565979,0.56,0.5,gate_close,gate_close,-0.014285999999998604,-0.017889456799998604,27.025926,0.565682053565979,10.74059192595542,0.0011109260179108281,18.002998,90086.42,90014.99,-0.017889456799998604,10.0,0.003405196015216827,-0.0010733504618014589,-0.0010732394638220955,0.004483247076727759,-1.1111723485779379e-07
BTC/USDT,xgb_primary,conservative,1m,2025-12-29 04:21:00+00:00,2025-12-29 04:16:00+00:00,2025-12-29 04:21:00+00:00,sell,False,dry_run,dry_run,,exchange_qty_step,True,0.5656820536,0.565682053565979,0.56,0.5,gate_close,gate_close,-0.014827999999999885,-0.018435523199999884,27.056424,0.565682053565979,9.39119727781776,0.0011097061608790193,18.022788000000002,90188.08,90113.94,-0.018435523199999884,5.0,0.002620831942783841,-0.0017166837414479552,-0.00015483205214250617,0.0027760938232299637,-0.0015620935514556455
BTC/USDT,xgb_primary,conservative,1m,2025-12-29 04:41:00+00:00,2025-12-29 04:37:00+00:00,2025-12-29 04:41:00+00:00,sell,False,dry_run,dry_run,,,True,0.6076040864,0.6076040863990784,0.56,0.5,gate_close,gate_close,-0.00836999999999971,-0.01017706959999971,9.035348,0.6076040863990784,7.506737227411258,0.0011077903857598984,9.026978,90353.48,90269.78,-0.01017706959999971,4.0,0.0006395786263848624,-0.00392613608501946,-0.0009792925073773828,0.0007506737227411797,-0.002949732228312074
BTC/USDT,xgb_primary,conservative,1m,2025-12-29 04:51:00+00:00,2025-12-29 04:46:00+00:00,2025-12-29 04:51:00+00:00,sell,False,dry_run,dry_run,,,True,0.6076040864,0.41829004883766174,0.56,0.5,prob_floor,"prob_floor,trailing_prob_drop",-0.010527999999999885,-0.012333997999999884,9.02999,0.41829004883766174,7.617103406086533,0.0011087135191607288,9.019462,90299.9,90194.62,-0.012333997999999884,5.0,0.00034629924530915623,-0.0031318701100879753,-0.0004165339610884278,0.0007631510847418976,-0.0027164676500299745
BTC/USDT,xgb_primary,conservative,1m,2025-12-29 05:03:00+00:00,2025-12-29 05:00:00+00:00,2025-12-29 05:03:00+00:00,sell,False,dry_run,dry_run,,,True,0.5656820536,0.41829004883766174,0.56,0.5,prob_floor,prob_floor,-0.003422000000000117,-0.0052248982000001176,9.014491000000001,0.41829004883766174,2.8677583829212674,0.0011097461843748192,9.011069,90144.91,90110.69,-0.0052248982000001176,3.0,0.0017206741590483077,-0.0023560955750131507,-0.00044018019876879144,0.002161805941986339,-0.0019943350673801152
