symbol,entry_ts,exit_ts,exit_reason,pnl,hold_minutes,entry_price,exit_price,mfe_pct,mae_pct,exit_return_pct,post_exit_max_return_pct,post_exit_min_return_pct
SOL/USDT,2025-12-29 02:48:00+00:00,2025-12-29 02:51:00+00:00,gate_close,-0.014370899999998977,3.0,129.06,129.17,0.0024794669146133153,-0.0033317836665117673,0.000852316751898119,0.0016257644964001727,-0.004180537276457286
SOL/USDT,2025-12-29 03:09:00+00:00,2025-12-29 03:12:00+00:00,gate_close,0.03213060000000136,3.0,129.03,129.07,0.0027125474695806062,-0.0037200651011392027,0.0003100054250948503,0.0024017974742387427,-0.004028821569690755
SOL/USDT,2025-12-29 03:14:00+00:00,2025-12-29 03:23:00+00:00,prob_floor,-0.05637150000000341,9.0,129.15,128.68,0.0017808749516066147,-0.004645760743321681,-0.003639179248935309,0.005439850792663847,-0.0010102580043518383
SOL/USDT,2025-12-29 03:37:00+00:00,2025-12-29 03:46:00+00:00,gate_close,0.0036288000000017054,9.0,129.02,129.36,0.0027902650751820968,-0.003642846070376682,0.0026352503487832024,7.73036487320411e-05,-0.0072665429808288495
SOL/USDT,2025-12-29 04:10:00+00:00,2025-12-29 04:20:00+00:00,gate_close,0.0021335999999988063,10.0,128.91,129.0,0.0017066170196260444,-0.005119851058878244,0.0006981615080288162,0.0010077519379845246,-0.006279069767441858
SOL/USDT,2025-12-29 04:36:00+00:00,2025-12-29 04:39:00+00:00,gate_close,-0.021872400000000684,3.0,128.97,128.94,0.0012405985888190862,-0.0074435915329147395,-0.00023261223540360643,0.0014735535908174668,-0.007212657049790683
SOL/USDT,2025-12-29 04:56:00+00:00,2025-12-29 05:09:00+00:00,prob_floor,-0.06386189999999659,13.0,128.85,128.29,0.0002328288707800219,-0.009468374078385744,-0.004346138921226261,0.0014030711668875373,-0.00615792345467292
SOL/USDT,2025-12-29 06:14:00+00:00,2025-12-29 06:19:00+00:00,gate_close,0.021664500000002387,5.0,127.79,127.99,0.0020345879959309254,-0.0032083887628140406,0.001565067689177413,0.00046878662395521964,-0.0047659973435424385
SOL/USDT,2025-12-29 06:21:00+00:00,2025-12-29 06:33:00+00:00,prob_floor,-0.04434119999999941,12.0,128.05,127.76,0.0,-0.005232331120656131,-0.00226474033580637,0.0015654351909830666,-0.0029743268628679154
SOL/USDT,2025-12-29 07:22:00+00:00,2025-12-29 07:25:00+00:00,prob_floor,-0.024827099999997954,3.0,127.54,127.52,0.004469186137682435,-0.001019288066488988,-0.00015681354869068187,0.006900878293601087,-0.0007057716436636996
SOL/USDT,2025-12-29 07:33:00+00:00,2025-12-29 07:46:00+00:00,gate_close,0.012668699999999915,13.0,127.66,127.78,0.0057966473445090205,-0.00031333228889229847,0.0009399968666772285,0.004852089528877723,-0.00046955705118179036
SOL/USDT,2025-12-29 07:51:00+00:00,2025-12-29 07:54:00+00:00,gate_close,0.006663600000001107,3.0,127.96,127.97,0.0034385745545484347,-0.0017974366989683688,7.814942169437344e-05,0.003360162538095013,-0.0018754395561458859
SOL/USDT,2025-12-29 07:56:00+00:00,2025-12-29 07:59:00+00:00,gate_close,-0.002337599999999232,3.0,127.96,127.87,0.0034385745545484347,-0.0017974366989683688,-0.0007033447952484728,0.004144834597638258,-0.0010948619691875106
SOL/USDT,2025-12-29 08:12:00+00:00,2025-12-29 08:15:00+00:00,gate_close,-0.0008399999999984648,3.0,127.98,128.08,0.003281762775433572,-0.0019534302234723855,0.0007813720893889986,0.002498438475952547,-0.0027326670830731814
SOL/USDT,2025-12-29 08:17:00+00:00,2025-12-29 08:23:00+00:00,gate_close,0.017158499999997953,6.0,128.09,128.13,0.002420173315637486,-0.00281052385041769,0.0003122804278241631,0.0021072348396160567,-0.003121829392023656
SOL/USDT,2025-12-29 08:27:00+00:00,2025-12-29 08:39:00+00:00,prob_floor,-0.02184480000000068,12.0,128.2,127.95,0.0007020280811231849,-0.004914196567862628,-0.0019500780031199705,0.002110199296600168,-0.21844470496287616
SOL/USDT,2025-12-29 08:45:00+00:00,2025-12-29 08:49:00+00:00,prob_floor,0.009656699999996247,4.0,128.2,128.11,7.800312012484767e-05,-0.21996879875194997,-0.0007020280811230739,0.0007805791897588232,-0.21942081024119908
SOL/USDT,2025-12-29 09:17:00+00:00,2025-12-29 09:20:00+00:00,prob_floor,0.0006660000000001708,3.0,127.86,127.83,0.0010167370561551259,-0.21789457218833097,-0.0002346316283434735,0.001251662364077255,-0.2177110224516936
SOL/USDT,2025-12-29 10:01:00+00:00,2025-12-29 10:06:00+00:00,gate_close,-0.020278799999999913,5.0,125.93,125.83,0.0026999126498847836,-0.003096958627809121,-0.0007940919558485637,0.0034967813716919594,-0.005960422792656739
SOL/USDT,2025-12-29 10:11:00+00:00,2025-12-29 10:24:00+00:00,prob_floor,-0.02628180000000085,13.0,126.27,125.95,0.0,-0.009424249623821934,-0.002534251999683157,0.0007939658594680044,-0.006907502977371971
SOL/USDT,2025-12-29 10:43:00+00:00,2025-12-29 10:48:00+00:00,prob_floor,-0.03527850000000119,5.0,125.91,125.85,0.0011119053292034664,-0.006592010165991535,-0.0004765308553729142,0.0012713547874454445,-0.0061183949145807714
SOL/USDT,2025-12-29 11:18:00+00:00,2025-12-29 11:32:00+00:00,prob_floor,-0.012256159999999404,14.0,125.45,125.28,7.971303308074162e-05,-0.019051414906337216,-0.0013551215623754942,0.0005587484035758372,-0.017720306513409945
SOL/USDT,2025-12-29 11:53:00+00:00,2025-12-29 11:58:00+00:00,prob_floor,-0.015054060000000837,5.0,125.28,125.11,0.0005587484035758372,-0.017720306513409945,-0.0013569604086846043,0.0019183118855405912,-0.01638558068899365
SOL/USDT,2025-12-29 12:26:00+00:00,2025-12-29 12:30:00+00:00,gate_close,-0.028382880000001002,4.0,123.73,123.85,0.0026670977127616347,-0.002182170855896004,0.0009698537137314833,0.0016955995155429893,-0.0031489705288655356
SOL/USDT,2025-12-29 12:35:00+00:00,2025-12-29 12:42:00+00:00,prob_floor,-0.02438240000000009,7.0,123.89,123.78,0.0013721850028252103,-0.0034708208894987935,-0.0008878844135926656,0.002262077880109903,-0.002585231862982762
SOL/USDT,2025-12-29 13:02:00+00:00,2025-12-29 13:27:00+00:00,prob_floor,-0.009982720000000682,25.0,123.91,123.78,0.0012105560487452038,-0.007424743765636399,-0.0010491485755790286,0.0008078849571819813,-0.01122960090483116
SOL/USDT,2025-12-29 14:19:00+00:00,2025-12-29 14:28:00+00:00,take_profit,0.022834240000000183,9.0,122.96,123.04,0.012199089134677932,-0.0013012361743656164,0.0006506180871830303,0.011540962288686396,-0.0005689206762029553
SOL/USDT,2025-12-29 14:43:00+00:00,2025-12-29 14:47:00+00:00,take_profit,0.048840959999999725,4.0,123.69,124.08,0.003799822135985176,-0.0042040585334303104,0.0031530439000728716,0.0006447453255964408,-0.007333978078658876
SOL/USDT,2025-12-29 15:13:00+00:00,2025-12-29 15:17:00+00:00,gate_close,-0.02156543999999991,4.0,123.77,123.81,0.0020198755756646314,-0.0034741859901429306,0.0003231800921064121,0.0012115338017930632,-0.005896131168726337
SOL/USDT,2025-12-29 15:24:00+00:00,2025-12-29 15:39:00+00:00,gate_close,-0.00396128,15.0,123.66,123.79,0.002426006792819013,-0.004690279799450137,0.0010512696102216168,0.0008886016641085348,-0.00920914451894339
SOL/USDT,2025-12-29 16:09:00+00:00,2025-12-29 16:12:00+00:00,prob_floor,0.0008457600000001814,3.0,123.57,123.53,0.0012948126567937646,-0.007445172776563758,-0.00032370316419838563,0.0016190399093338748,-0.007123775601068583
SOL/USDT,2025-12-29 16:15:00+00:00,2025-12-29 16:18:00+00:00,prob_floor,-0.013549440000000364,3.0,123.42,123.4,0.002430724355858116,-0.0062388591800356386,-0.00016204829039045965,0.002593192868719507,-0.006077795786061602
SOL/USDT,2025-12-29 16:42:00+00:00,2025-12-29 16:45:00+00:00,gate_close,0.03446080000000146,3.0,123.07,123.33,0.005281547087023775,-0.000568781993987133,0.00211261883480951,0.0031622476283141854,-0.002189248358063667
