symbol,entry_ts,exit_ts,exit_reason,pnl,hold_minutes,entry_price,exit_price,mfe_pct,mae_pct,exit_return_pct,post_exit_max_return_pct,post_exit_min_return_pct
BTC/USDT,2025-12-17 16:50:00+00:00,2025-12-17 16:50:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 16:57:00+00:00,2025-12-17 16:57:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 16:59:00+00:00,2025-12-17 16:59:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 17:19:00+00:00,2025-12-17 17:19:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 17:29:00+00:00,2025-12-17 17:29:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 18:05:00+00:00,2025-12-17 18:05:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 18:11:00+00:00,2025-12-17 18:11:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 18:12:00+00:00,2025-12-17 18:12:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 19:18:00+00:00,2025-12-17 19:18:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 19:20:00+00:00,2025-12-17 19:20:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 19:24:00+00:00,2025-12-17 19:24:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 19:31:00+00:00,2025-12-17 19:31:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 19:47:00+00:00,2025-12-17 19:47:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 19:49:00+00:00,2025-12-17 19:49:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 19:50:00+00:00,2025-12-17 19:50:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 19:52:00+00:00,2025-12-17 19:52:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 19:58:00+00:00,2025-12-17 19:58:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 19:59:00+00:00,2025-12-17 19:59:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 20:00:00+00:00,2025-12-17 20:00:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 20:01:00+00:00,2025-12-17 20:01:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 20:19:00+00:00,2025-12-17 20:19:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 20:20:00+00:00,2025-12-17 20:20:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 20:22:00+00:00,2025-12-17 20:22:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 20:23:00+00:00,2025-12-17 20:23:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 20:27:00+00:00,2025-12-17 20:27:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 20:28:00+00:00,2025-12-17 20:28:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 20:29:00+00:00,2025-12-17 20:29:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 20:31:00+00:00,2025-12-17 20:31:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 20:49:00+00:00,2025-12-17 20:49:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 20:55:00+00:00,2025-12-17 20:55:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 21:15:00+00:00,2025-12-17 21:15:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 21:42:00+00:00,2025-12-17 21:42:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 21:44:00+00:00,2025-12-17 21:44:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 21:45:00+00:00,2025-12-17 21:45:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 21:46:00+00:00,2025-12-17 21:46:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 21:48:00+00:00,2025-12-17 21:48:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 21:50:00+00:00,2025-12-17 21:50:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 21:51:00+00:00,2025-12-17 21:51:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 21:52:00+00:00,2025-12-17 21:52:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 21:53:00+00:00,2025-12-17 21:53:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 21:55:00+00:00,2025-12-17 21:55:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 21:56:00+00:00,2025-12-17 21:56:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 21:58:00+00:00,2025-12-17 21:58:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 21:59:00+00:00,2025-12-17 21:59:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 22:00:00+00:00,2025-12-17 22:00:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 22:01:00+00:00,2025-12-17 22:01:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 22:02:00+00:00,2025-12-17 22:02:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 22:03:00+00:00,2025-12-17 22:03:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 22:04:00+00:00,2025-12-17 22:04:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 22:05:00+00:00,2025-12-17 22:05:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 22:08:00+00:00,2025-12-17 22:08:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 22:10:00+00:00,2025-12-17 22:10:00+00:00,turnover_limit,0.0,,,,,,,,
BTC/USDT,2025-12-17 22:16:00+00:00,2025-12-17 22:16:00+00:00,turnover_limit,0.0,,,,,,,,
