symbol,model,policy_id,timeframe,occurred_at,entry_ts,exit_ts,side,gate_pass,decision,skip_reason,risk_block_reason,risk_clip_reasons,executed,entry_prob,exit_prob,entry_threshold,exit_threshold,exit_reason_primary,exit_reason_all,pnl_gross,pnl_net,pnl_notional,probability,spread_entry_bps,spread_exit_bps,intended_notional,entry_price,exit_price,pnl,hold_minutes
SOL/USDT,xgb_primary,conservative,1m,2025-12-21 20:02:00+00:00,2025-12-21 19:55:00+00:00,2025-12-21 20:02:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.587852478,0.6076040863990784,0.48,0.44,gate_close,gate_close,-0.0013999999999997216,-0.0038600235355424643,8.7997,0.6076040863990784,3.181420504255647,0.7955765941370075,,125.71,125.69,-0.0038600235355424643,7.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-21 20:02:00+00:00,2025-12-21 19:56:00+00:00,2025-12-21 20:02:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.587852478,0.565682053565979,0.56,0.45,gate_close,gate_close,-0.007805999999999767,-0.014368113811609748,8.85092,0.565682053565979,4.0287410658935885,5.414047140421539,,88509.2,88431.14,-0.014368113811609748,6.0
ETH/USDT,xgb_primary,primary,1m,2025-12-21 20:03:00+00:00,2025-12-21 19:06:00+00:00,2025-12-21 20:03:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.6076040864,0.5878524780273438,0.48,0.43,gate_close,gate_close,-0.0019200000000009823,-0.005572206314346378,17.961000000000002,0.5878524780273438,4.8113547973218616,0.03340922796358487,,2993.5,2993.18,-0.005572206314346378,57.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-21 20:03:00+00:00,2025-12-21 19:56:00+00:00,2025-12-21 20:03:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.587852478,0.565682053565979,0.56,0.45,gate_close,gate_close,-0.00504100000000035,-0.006812184569814606,8.85092,0.565682053565979,4.059655449466476,0.0011304698429718861,,88509.2,88458.79,-0.006812184569814606,7.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-21 20:08:00+00:00,2025-12-21 19:56:00+00:00,2025-12-21 20:08:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.587852478,0.41829004883766174,0.56,0.45,prob_floor,"prob_floor,trailing_prob_drop",-0.012955999999999768,-0.014727185465891078,8.85092,0.41829004883766174,0.39462924299829194,0.0011314822541730407,,88509.2,88379.64,-0.014727185465891078,12.0
SOL/USDT,xgb_primary,conservative,1m,2025-12-21 20:09:00+00:00,2025-12-21 19:55:00+00:00,2025-12-21 20:09:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.587852478,0.41829004883766174,0.48,0.44,prob_floor,"prob_floor,trailing_prob_drop",-0.006999999999999603,-0.009460469395374718,8.7997,0.41829004883766174,6.367905754994691,0.7960832703104818,,125.71,125.61,-0.009460469395374718,14.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-21 20:09:00+00:00,2025-12-21 19:56:00+00:00,2025-12-21 20:09:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.587852478,0.41829004883766174,0.56,0.45,prob_floor,"prob_floor,trailing_prob_drop",-0.010119000000000234,-0.011890185144524092,8.85092,0.41829004883766174,5.604839576458786,0.0011311191648532349,,88509.2,88408.01,-0.011890185144524092,13.0
SOL/USDT,xgb_primary,conservative,1m,2025-12-21 20:10:00+00:00,2025-12-21 19:55:00+00:00,2025-12-21 20:10:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.587852478,0.4742901027202606,0.48,0.44,trailing_prob_drop,trailing_prob_drop,-0.007699999999999961,-0.010160525167788226,8.7997,0.4742901027202606,3.980257920713036,0.7961466502133765,,125.71,125.6,-0.010160525167788226,15.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-21 20:10:00+00:00,2025-12-21 19:56:00+00:00,2025-12-21 20:10:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.587852478,0.41829004883766174,0.56,0.45,prob_floor,"prob_floor,trailing_prob_drop",-0.01611299999999901,-0.017884185823750728,8.85092,0.41829004883766174,2.532747268360174,0.0011318865741852676,,88509.2,88348.07,-0.017884185823750728,14.0
SOL/USDT,xgb_primary,conservative,1m,2025-12-21 20:11:00+00:00,2025-12-21 19:55:00+00:00,2025-12-21 20:11:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.587852478,0.41829004883766174,0.48,0.44,prob_floor,"prob_floor,trailing_prob_drop",-0.008399999999999325,-0.010860580949081055,8.7997,0.41829004883766174,0.7961149590004869,0.7962100402078829,,125.71,125.59,-0.010860580949081055,16.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-21 20:11:00+00:00,2025-12-21 19:56:00+00:00,2025-12-21 20:11:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.587852478,0.41829004883766174,0.56,0.45,prob_floor,"prob_floor,trailing_prob_drop",-0.018934999999999126,-0.020706186143854024,8.85092,0.41829004883766174,7.01446188029925,0.00113224823509519,,88509.2,88319.85,-0.020706186143854024,15.0
SOL/USDT,xgb_primary,conservative,1m,2025-12-21 20:12:00+00:00,2025-12-21 19:55:00+00:00,2025-12-21 20:12:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.587852478,0.41829004883766174,0.48,0.44,prob_floor,"prob_floor,trailing_prob_drop",-0.010499999999999404,-0.012960748346273605,8.7997,0.41829004883766174,,0.7964002707753678,,125.71,125.56,-0.012960748346273605,17.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-21 20:12:00+00:00,2025-12-21 19:56:00+00:00,2025-12-21 20:12:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.587852478,0.41829004883766174,0.56,0.45,prob_floor,"prob_floor,trailing_prob_drop",-0.018413999999999944,-0.020185186084743185,8.85092,0.41829004883766174,3.1963369503000654,0.0011321814492084694,,88509.2,88325.06,-0.020185186084743185,16.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-21 20:13:00+00:00,2025-12-21 19:56:00+00:00,2025-12-21 20:13:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.587852478,0.41829004883766174,0.56,0.45,prob_floor,"prob_floor,trailing_prob_drop",-0.019688999999999943,-0.021460186229418143,8.85092,0.41829004883766174,2.2881385771906437,0.0011323449067452513,,88509.2,88312.31,-0.021460186229418143,17.0
