symbol,model,policy_id,timeframe,occurred_at,entry_ts,exit_ts,side,gate_pass,decision,skip_reason,risk_block_reason,risk_clip_reasons,executed,entry_prob,exit_prob,entry_threshold,exit_threshold,exit_reason_primary,exit_reason_all,pnl_gross,pnl_net,pnl_notional,probability,spread_entry_bps,spread_exit_bps,intended_notional,entry_price,exit_price,pnl,hold_minutes
ETH/USDT,xgb_primary,primary,1m,2025-12-19 00:02:00+00:00,2025-12-18 23:55:00+00:00,2025-12-19 00:02:00+00:00,sell,True,dry_run,dry_run,,,True,0.5002435446,0.565682053565979,0.48,0.43,take_profit,take_profit,0.06902000000000089,0.06505931600000088,19.80342,0.565682053565979,0.03522460086040854,0.03522460086040854,19.87244,2829.06,2838.92,0.06505931600000088,7.0
SOL/USDT,xgb_primary,conservative,1m,2025-12-19 00:02:00+00:00,2025-12-18 22:52:00+00:00,2025-12-19 00:02:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.6076040864,0.6076040863990784,0.48,0.44,gate_close,gate_close,-0.0232000000000005,-0.025922064364168797,9.600800000000001,0.6076040863990784,18.354747205072492,0.835247442055136,,120.01,119.72,-0.025922064364168797,70.0
ETH/USDT,xgb_primary,primary,1m,2025-12-19 00:03:00+00:00,,2025-12-19 00:03:00+00:00,buy,True,cooldown_after_exit,cooldown_after_exit,cooldown_after_exit,,False,0.6699029207229614,0.6699029207229614,,0.48,cooldown_after_exit,,,,,0.6699029207229614,,,20.0,,2836.13,0.0,
SOL/USDT,xgb_primary,conservative,1m,2025-12-19 00:03:00+00:00,2025-12-18 22:52:00+00:00,2025-12-19 00:03:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.6076040864,0.6076040863990784,0.48,0.44,gate_close,gate_close,-0.038400000000000316,-0.04112333898523518,9.600800000000001,0.6076040863990784,15.870364183093695,0.8365750616978388,,120.01,119.53,-0.04112333898523518,71.0
ETH/USDT,xgb_primary,primary,1m,2025-12-19 00:04:00+00:00,,2025-12-19 00:04:00+00:00,buy,True,dry_run,dry_run,,exchange_qty_step,True,0.6076040863990784,0.6076040863990784,,0.48,dry_run,,,,,0.6076040863990784,0.03534749235968735,,19.80342,,2829.06,0.0,
SOL/USDT,xgb_primary,conservative,1m,2025-12-19 00:04:00+00:00,2025-12-18 22:52:00+00:00,2025-12-19 00:04:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.6076040864,0.5002435445785522,0.48,0.44,gate_close,gate_close,-0.04080000000000041,-0.04352354061169071,9.600800000000001,0.5002435445785522,15.89559106500441,0.836785071754748,,120.01,119.5,-0.04352354061169071,72.0
SOL/USDT,xgb_primary,conservative,1m,2025-12-19 00:06:00+00:00,2025-12-18 22:52:00+00:00,2025-12-19 00:06:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.6076040864,0.41829004883766174,0.48,0.44,prob_floor,"prob_floor,trailing_prob_drop",-0.04800000000000068,-0.05072414609889989,9.600800000000001,0.41829004883766174,0.8375910880312518,0.8374157350420899,,120.01,119.41,-0.05072414609889989,74.0
SOL/USDT,xgb_primary,conservative,1m,2025-12-19 00:07:00+00:00,2025-12-18 22:52:00+00:00,2025-12-19 00:07:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.6076040864,0.41829004883766174,0.48,0.44,prob_floor,"prob_floor,trailing_prob_drop",-0.028000000000000684,-0.030722466438809434,9.600800000000001,0.41829004883766174,5.018820577164557,0.8356662349062062,,120.01,119.66,-0.030722466438809434,75.0
SOL/USDT,xgb_primary,conservative,1m,2025-12-19 00:08:00+00:00,2025-12-18 22:52:00+00:00,2025-12-19 00:08:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.6076040864,0.5002435445785522,0.48,0.44,gate_close,gate_close,-0.0232000000000005,-0.02672390175227614,9.600800000000001,0.5002435445785522,16.71821449469102,1.6704251231935208,,120.01,119.72,-0.02672390175227614,76.0
ETH/USDT,xgb_primary,primary,1m,2025-12-19 00:09:00+00:00,2025-12-19 00:04:00+00:00,2025-12-19 00:09:00+00:00,sell,True,min_hold,min_hold,,,False,0.6076040864,0.565682053565979,0.48,0.43,take_profit,take_profit,0.02163000000000102,0.017599392496522107,19.80342,0.565682053565979,,0.03530880195386034,,2829.06,2832.15,0.017599392496522107,5.0
SOL/USDT,xgb_primary,conservative,1m,2025-12-19 00:10:00+00:00,2025-12-18 22:52:00+00:00,2025-12-19 00:10:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.6076040864,0.565682053565979,0.48,0.44,gate_close,gate_close,-0.015200000000000956,-0.017921395134572617,9.600800000000001,0.565682053565979,9.184269850546833,0.8345503859799805,,120.01,119.82,-0.017921395134572617,78.0
ETH/USDT,xgb_primary,primary,1m,2025-12-19 00:10:00+00:00,2025-12-19 00:04:00+00:00,2025-12-19 00:10:00+00:00,sell,True,dry_run,dry_run,,,True,0.6076040864,0.6076040863990784,0.48,0.43,take_profit,take_profit,0.02044000000000051,0.01647931600000051,19.80342,0.6076040863990784,0.035310921490627714,0.035310921490627714,19.82386,2829.06,2831.98,0.01647931600000051,6.0
ETH/USDT,xgb_primary,primary,1m,2025-12-19 00:11:00+00:00,,2025-12-19 00:11:00+00:00,buy,True,cooldown_after_exit,cooldown_after_exit,cooldown_after_exit,,False,0.565682053565979,0.565682053565979,,0.48,cooldown_after_exit,,,,,0.565682053565979,,,20.0,,2833.21,0.0,
ETH/USDT,xgb_primary,primary,1m,2025-12-19 00:12:00+00:00,,2025-12-19 00:12:00+00:00,buy,True,dry_run,dry_run,,exchange_qty_step,True,0.6076040863990784,0.6076040863990784,,0.48,dry_run,,,,,0.6076040863990784,0.03531541076314229,,19.82141,,2831.63,0.0,
SOL/USDT,xgb_primary,conservative,1m,2025-12-19 00:17:00+00:00,2025-12-18 22:52:00+00:00,2025-12-19 00:17:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.6076040864,0.41829004883766174,0.48,0.44,prob_floor,"prob_floor,trailing_prob_drop",-0.029600000000000366,-0.0323226005533043,9.600800000000001,0.41829004883766174,19.197062014857188,0.8358059258644418,,120.01,119.64,-0.0323226005533043,85.0
ETH/USDT,xgb_primary,primary,1m,2025-12-19 00:18:00+00:00,2025-12-19 00:12:00+00:00,2025-12-19 00:18:00+00:00,sell,False,dry_run,dry_run,,,True,0.6076040864,0.4742901027202606,0.48,0.43,prob_trailing,trailing_prob_drop,0.006929999999998472,0.0029657179999984717,19.82141,0.4742901027202606,0.03530294338367514,0.03530294338367514,19.82834,2831.63,2832.62,0.0029657179999984717,6.0
