symbol,model,policy_id,timeframe,occurred_at,entry_ts,exit_ts,side,gate_pass,decision,skip_reason,risk_block_reason,risk_clip_reasons,executed,entry_prob,exit_prob,entry_threshold,exit_threshold,exit_reason_primary,exit_reason_all,pnl_gross,pnl_net,pnl_notional,probability,spread_entry_bps,spread_exit_bps,intended_notional,entry_price,exit_price,pnl,hold_minutes
ETH/USDT,xgb_primary,primary,1m,2025-12-18 00:00:00+00:00,,2025-12-18 00:00:00+00:00,buy,True,dry_run,dry_run,,"max_symbol_notional,max_symbol_weight,exchange_qty_step",True,0.565682053565979,0.565682053565979,,0.48,dry_run,,,,,0.565682053565979,0.03527131577956937,,39.69238,,2835.17,0.0,
BTC/USDT,xgb_primary,conservative,1m,2025-12-18 00:02:00+00:00,,2025-12-18 00:02:00+00:00,buy,True,dry_run,dry_run,,"max_symbol_notional,exchange_qty_step",True,0.565682053565979,0.565682053565979,,0.56,dry_run,,,,,0.565682053565979,0.0011598126084691614,,34.488332,,86220.83,0.0,
SOL/USDT,xgb_primary,conservative,1m,2025-12-18 00:03:00+00:00,,2025-12-18 00:03:00+00:00,buy,True,dry_run,dry_run,,"max_symbol_notional,max_net_exposure,exchange_qty_step",True,0.5002435445785522,0.5002435445785522,,0.48,dry_run,,,,,0.5002435445785522,0.8115894980323106,,24.644000000000002,,123.22,0.0,
SOL/USDT,xgb_primary,conservative,1m,2025-12-18 00:06:00+00:00,2025-12-18 00:03:00+00:00,2025-12-18 00:06:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.5002435446,0.5002435445785522,0.48,0.47,gate_close,gate_close,-0.018000000000000682,-0.024930180598531776,24.644000000000002,0.5002435445785522,8.120838070488412,0.8121167823937238,,123.22,123.13,-0.024930180598531776,3.0
SOL/USDT,xgb_primary,conservative,1m,2025-12-18 00:10:00+00:00,2025-12-18 00:03:00+00:00,2025-12-18 00:10:00+00:00,sell,True,dry_run,dry_run,,,True,0.5002435446,0.5002435445785522,0.48,0.47,take_profit,take_profit,0.02400000000000091,0.01907120000000091,24.644000000000002,0.5002435445785522,4.872898562495108,0.8107341197446921,24.668000000000003,123.22,123.34,0.01907120000000091,7.0
SOL/USDT,xgb_primary,conservative,1m,2025-12-18 00:12:00+00:00,,2025-12-18 00:12:00+00:00,buy,True,dry_run,dry_run,,"max_symbol_notional,max_net_exposure,exchange_qty_step",True,0.565682053565979,0.565682053565979,,0.48,dry_run,,,,,0.565682053565979,0.8103399376030878,,24.682000000000002,,123.41,0.0,
SOL/USDT,xgb_primary,conservative,1m,2025-12-18 00:13:00+00:00,2025-12-18 00:12:00+00:00,2025-12-18 00:13:00+00:00,sell,False,min_hold,min_hold,,,False,0.5656820536,0.565682053565979,0.48,0.47,gate_close,gate_close,0.006000000000000227,-0.0009358329458471247,24.682000000000002,0.565682053565979,7.293354943274182,0.8100773623885225,,123.41,123.44,-0.0009358329458471247,1.0
SOL/USDT,xgb_primary,conservative,1m,2025-12-18 00:14:00+00:00,2025-12-18 00:12:00+00:00,2025-12-18 00:14:00+00:00,sell,True,min_hold,min_hold,,,False,0.5656820536,0.5878524780273438,0.48,0.47,take_profit,take_profit,0.008000000000001251,0.0010643290105737226,24.682000000000002,0.5878524780273438,5.669393374908332,0.8100117451695683,,123.41,123.45,0.0010643290105737226,2.0
SOL/USDT,xgb_primary,conservative,1m,2025-12-18 00:15:00+00:00,2025-12-18 00:12:00+00:00,2025-12-18 00:15:00+00:00,sell,True,dry_run,dry_run,,,True,0.5656820536,0.565682053565979,0.48,0.47,take_profit,take_profit,0.028000000000000115,0.023063600000000115,24.682000000000002,0.565682053565979,0.8099789405468091,0.8093561571773796,24.71,123.41,123.55,0.023063600000000115,3.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-18 00:15:00+00:00,2025-12-18 00:02:00+00:00,2025-12-18 00:15:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.5656820536,0.41829004883766174,0.56,0.47,prob_floor,"prob_floor,trailing_prob_drop",-0.0002960000000020955,-0.0071976664341046005,34.488332,0.41829004883766174,2.7869224274471303,0.0011598224299466644,,86220.83,86220.09,-0.0071976664341046005,13.0
