entry_threshold,exit_threshold,exit_prob_drop,min_hold_bars,max_hold_seconds,stop_loss_pct,take_profit_pct,profit_trailing_start_pct,profit_trailing_stop_pct,max_spread_bps,disable_prob_exits,entry_rsi_min,entry_macd_min,trades,wins,pnl,pnl_perc,sharpe,max_drawdown,profit_factor,median_trade,avg_trade,fraction_time_in_position,skipped_spread,skipped_sizing,skipped_other,exit_reasons,coverage
0.64,0.64,0.15,1,5400,0.008,,,0.0015,8,True,,0.0,383,162,-12.566400702510933,-0.5026560281004373,-3.3965653837318857,13.082357043007889,0.5629693645915915,-0.015268825838862677,-0.032810445698461956,0.5843386003662381,84,0,4031,"{""time_limit"": 336, ""stop_loss"": 47}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.008,,,0.0025,8,True,,0.0,383,162,-12.566400702510933,-0.5026560281004373,-3.3965653837318857,13.082357043007889,0.5629693645915915,-0.015268825838862677,-0.032810445698461956,0.5843386003662381,84,0,4031,"{""time_limit"": 336, ""stop_loss"": 47}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.008,,0.003,,8,True,,0.0,383,162,-12.566400702510933,-0.5026560281004373,-3.3965653837318857,13.082357043007889,0.5629693645915915,-0.015268825838862677,-0.032810445698461956,0.5843386003662381,84,0,4031,"{""time_limit"": 336, ""stop_loss"": 47}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.008,,0.003,0.0015,8,True,,0.0,449,222,-13.352496294057092,-0.5340998517622837,-4.276016064001005,13.767851268831127,0.5109400148274319,-0.0012343353303548611,-0.029738299095895527,0.556587566781824,114,0,3925,"{""time_limit"": 248, ""profit_trailing"": 156, ""stop_loss"": 45}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.008,,0.003,0.0025,8,True,,0.0,420,186,-12.029349860586386,-0.48117399442345543,-3.5086582916665043,12.512568695302496,0.5522898030602775,-0.007221739895694898,-0.028641309191872324,0.5540578807271903,100,0,4312,"{""time_limit"": 259, ""profit_trailing"": 118, ""stop_loss"": 43}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.008,,0.005,,8,True,,0.0,383,162,-12.566400702510933,-0.5026560281004373,-3.3965653837318857,13.082357043007889,0.5629693645915915,-0.015268825838862677,-0.032810445698461956,0.5843386003662381,84,0,4031,"{""time_limit"": 336, ""stop_loss"": 47}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.008,,0.005,0.0015,8,True,,0.0,406,184,-12.07790374706849,-0.4831161498827396,-3.5046094048241585,12.54884956127651,0.571577321811264,-0.0073936610014550715,-0.02974853139672042,0.5732759434407506,94,0,3901,"{""time_limit"": 290, ""profit_trailing"": 69, ""stop_loss"": 47}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.008,,0.005,0.0025,8,True,,0.0,396,177,-12.550905661253399,-0.5020362264501359,-3.601471852533346,13.049181242430341,0.549496982893148,-0.007550058735558315,-0.03169420621528636,0.5703120575409186,94,0,4064,"{""time_limit"": 295, ""profit_trailing"": 54, ""stop_loss"": 47}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.012,,,,8,True,,0.0,381,159,-12.573052957784691,-0.5029221183113877,-3.331239492571061,13.089009298281649,0.5592998428002192,-0.01678434568390752,-0.03300013899681021,0.6004417511468539,76,0,3635,"{""time_limit"": 360, ""stop_loss"": 21}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.012,,,0.0015,8,True,,0.0,381,159,-12.573052957784691,-0.5029221183113877,-3.331239492571061,13.089009298281649,0.5592998428002192,-0.01678434568390752,-0.03300013899681021,0.6004417511468539,76,0,3635,"{""time_limit"": 360, ""stop_loss"": 21}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.012,,,0.0025,8,True,,0.0,381,159,-12.573052957784691,-0.5029221183113877,-3.331239492571061,13.089009298281649,0.5592998428002192,-0.01678434568390752,-0.03300013899681021,0.6004417511468539,76,0,3635,"{""time_limit"": 360, ""stop_loss"": 21}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.012,,0.003,,8,True,,0.0,381,159,-12.573052957784691,-0.5029221183113877,-3.331239492571061,13.089009298281649,0.5592998428002192,-0.01678434568390752,-0.03300013899681021,0.6004417511468539,76,0,3635,"{""time_limit"": 360, ""stop_loss"": 21}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.012,,0.003,0.0015,8,True,,0.0,447,222,-13.027285674310505,-0.5210914269724202,-3.89628665744915,13.44264064908454,0.5277810240372367,-0.0009585572990981461,-0.02914381582619798,0.571425874535123,108,0,3565,"{""time_limit"": 269, ""profit_trailing"": 156, ""stop_loss"": 22}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.012,,0.003,0.0025,8,True,,0.0,419,185,-11.593654975048306,-0.46374619900193226,-3.2184394967927314,12.076873809764416,0.5705135591252395,-0.007534241668044469,-0.027669820942836036,0.5686885276849597,94,0,3939,"{""time_limit"": 282, ""profit_trailing"": 118, ""stop_loss"": 19}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.012,,0.005,,8,True,,0.0,381,159,-12.573052957784691,-0.5029221183113877,-3.331239492571061,13.089009298281649,0.5592998428002192,-0.01678434568390752,-0.03300013899681021,0.6004417511468539,76,0,3635,"{""time_limit"": 360, ""stop_loss"": 21}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.012,,0.005,0.0015,8,True,,0.0,404,182,-11.382035013728869,-0.4552814005491548,-3.1620909425632036,11.828335102699752,0.5926638920428939,-0.007550058735558315,-0.028173353994378394,0.5898132940665647,91,0,3510,"{""time_limit"": 316, ""profit_trailing"": 67, ""stop_loss"": 21}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.012,,0.005,0.0025,8,True,,0.0,395,175,-11.58741408040669,-0.4634965632162676,-3.2070050523138263,12.085689661583633,0.5768982025586327,-0.008807275528386284,-0.029335225520016942,0.5875856600781559,87,0,3665,"{""time_limit"": 322, ""profit_trailing"": 53, ""stop_loss"": 20}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.005,,,,8,True,,0.0,265,114,-8.101741866748458,-0.32406967466993836,-2.2629866905215046,8.82883846812335,0.6701003082937778,-0.02500347125520032,-0.03057261081791867,0.6531120801948236,68,0,3607,"{""time_limit"": 173, ""stop_loss"": 92}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.005,,,0.0015,8,True,,0.0,265,114,-8.101741866748458,-0.32406967466993836,-2.2629866905215046,8.82883846812335,0.6701003082937778,-0.02500347125520032,-0.03057261081791867,0.6531120801948236,68,0,3607,"{""time_limit"": 173, ""stop_loss"": 92}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.005,,,0.0025,8,True,,0.0,265,114,-8.101741866748458,-0.32406967466993836,-2.2629866905215046,8.82883846812335,0.6701003082937778,-0.02500347125520032,-0.03057261081791867,0.6531120801948236,68,0,3607,"{""time_limit"": 173, ""stop_loss"": 92}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.005,,0.003,,8,True,,0.0,265,114,-8.101741866748458,-0.32406967466993836,-2.2629866905215046,8.82883846812335,0.6701003082937778,-0.02500347125520032,-0.03057261081791867,0.6531120801948236,68,0,3607,"{""time_limit"": 173, ""stop_loss"": 92}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.005,,0.003,0.0015,8,True,,0.0,383,210,-12.523319733319878,-0.5009327893327952,-3.984305414203717,13.443710077694034,0.5336161425722145,0.008715220947879559,-0.032697962750182434,0.5665552849672463,119,0,4064,"{""time_limit"": 91, ""profit_trailing"": 183, ""stop_loss"": 109}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.005,,0.003,0.0025,8,True,,0.0,340,160,-11.982647832065563,-0.4793059132826225,-3.6716641635454357,13.031363994179527,0.5280438874945401,-0.003805906393669304,-0.03524308185901633,0.569103849276019,104,0,4579,"{""time_limit"": 92, ""profit_trailing"": 151, ""stop_loss"": 97}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.005,,0.005,,8,True,,0.0,265,114,-8.101741866748458,-0.32406967466993836,-2.2629866905215046,8.82883846812335,0.6701003082937778,-0.02500347125520032,-0.03057261081791867,0.6531120801948236,68,0,3607,"{""time_limit"": 173, ""stop_loss"": 92}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.005,,0.005,0.0015,8,True,,0.0,317,150,-11.53998599388171,-0.46159943975526846,-3.428080489962901,12.640332457234681,0.5778106404432342,-0.009701811847947512,-0.036403741305620525,0.5931547450491779,96,0,3992,"{""time_limit"": 110, ""profit_trailing"": 100, ""stop_loss"": 107}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.005,,0.005,0.0025,8,True,,0.0,301,144,-10.149211019232526,-0.40596844076930105,-2.969670050459125,11.246782906202695,0.6038503815144006,-0.006600416598426055,-0.0337183090339951,0.600479507655132,95,0,4103,"{""time_limit"": 115, ""profit_trailing"": 87, ""stop_loss"": 99}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.008,,,,8,True,,0.0,244,115,-8.472362797668978,-0.3388945119067591,-2.278362249239909,9.181271730194343,0.6542510250334266,-0.007746541425844156,-0.03472279835110236,0.6707821260689811,63,0,3116,"{""time_limit"": 195, ""stop_loss"": 49}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.008,,,0.0015,8,True,,0.0,244,115,-8.472362797668978,-0.3388945119067591,-2.278362249239909,9.181271730194343,0.6542510250334266,-0.007746541425844156,-0.03472279835110236,0.6707821260689811,63,0,3116,"{""time_limit"": 195, ""stop_loss"": 49}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.008,,,0.0025,8,True,,0.0,244,115,-8.472362797668978,-0.3388945119067591,-2.278362249239909,9.181271730194343,0.6542510250334266,-0.007746541425844156,-0.03472279835110236,0.6707821260689811,63,0,3116,"{""time_limit"": 195, ""stop_loss"": 49}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.008,,0.003,,8,True,,0.0,244,115,-8.472362797668978,-0.3388945119067591,-2.278362249239909,9.181271730194343,0.6542510250334266,-0.007746541425844156,-0.03472279835110236,0.6707821260689811,63,0,3116,"{""time_limit"": 195, ""stop_loss"": 49}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.008,,0.003,0.0015,8,True,,0.0,347,206,-10.767310769163586,-0.43069243076654345,-3.2488521286921976,11.638478259055669,0.571821931747555,0.013784516155415918,-0.031029714032171734,0.6025938721187064,109,0,3162,"{""time_limit"": 109, ""profit_trailing"": 176, ""stop_loss"": 62}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.008,,0.003,0.0025,8,True,,0.0,308,152,-11.269772112272928,-0.45079088449091714,-3.2928119931917945,12.203198339994747,0.5455141409084643,-0.001066029326703668,-0.03659016919569134,0.5993656906609277,97,0,3665,"{""time_limit"": 109, ""profit_trailing"": 143, ""stop_loss"": 56}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.008,,0.005,,8,True,,0.0,244,115,-8.472362797668978,-0.3388945119067591,-2.278362249239909,9.181271730194343,0.6542510250334266,-0.007746541425844156,-0.03472279835110236,0.6707821260689811,63,0,3116,"{""time_limit"": 195, ""stop_loss"": 49}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.008,,0.005,0.0015,8,True,,0.0,287,149,-11.003205051530067,-0.4401282020612027,-3.1033505234329217,12.091253362775035,0.5847232022875138,0.008226223030669447,-0.038338693559338215,0.6306280795152064,89,0,2982,"{""time_limit"": 128, ""profit_trailing"": 95, ""stop_loss"": 64}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.008,,0.005,0.0025,8,True,,0.0,275,142,-10.227233800485475,-0.409089352019419,-2.829840099204825,11.324805687455644,0.6015049213378726,0.0076465529350378605,-0.03718994109267446,0.630175001415869,88,0,3231,"{""time_limit"": 133, ""profit_trailing"": 83, ""stop_loss"": 59}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.012,,,,8,True,,0.0,233,111,-7.991042223544057,-0.3196416889417623,-2.1719359403064176,8.699951156069423,0.65186164438012,-0.0062343011256234026,-0.034296318555983085,0.6844311038115195,53,0,2760,"{""time_limit"": 210, ""stop_loss"": 23}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.012,,,0.0015,8,True,,0.0,233,111,-7.991042223544057,-0.3196416889417623,-2.1719359403064176,8.699951156069423,0.65186164438012,-0.0062343011256234026,-0.034296318555983085,0.6844311038115195,53,0,2760,"{""time_limit"": 210, ""stop_loss"": 23}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.012,,,0.0025,8,True,,0.0,233,111,-7.991042223544057,-0.3196416889417623,-2.1719359403064176,8.699951156069423,0.65186164438012,-0.0062343011256234026,-0.034296318555983085,0.6844311038115195,53,0,2760,"{""time_limit"": 210, ""stop_loss"": 23}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.012,,0.003,,8,True,,0.0,233,111,-7.991042223544057,-0.3196416889417623,-2.1719359403064176,8.699951156069423,0.65186164438012,-0.0062343011256234026,-0.034296318555983085,0.6844311038115195,53,0,2760,"{""time_limit"": 210, ""stop_loss"": 23}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.012,,0.003,0.0015,8,True,,0.0,327,197,-9.612281216964597,-0.38449124867858386,-2.6900451088719595,10.462437368232035,0.6020200487175916,0.015937310196910328,-0.029395355403561464,0.6217175435615714,101,0,2676,"{""time_limit"": 133, ""profit_trailing"": 165, ""stop_loss"": 29}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.012,,0.003,0.0025,8,True,,0.0,293,147,-10.299108448706052,-0.4119643379482421,-2.803543891843032,11.232534676427871,0.5712163060846881,0.0024070493841843524,-0.03515054078056672,0.6164316324026354,91,0,3240,"{""time_limit"": 133, ""profit_trailing"": 133, ""stop_loss"": 27}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.012,,0.005,,8,True,,0.0,233,111,-7.991042223544057,-0.3196416889417623,-2.1719359403064176,8.699951156069423,0.65186164438012,-0.0062343011256234026,-0.034296318555983085,0.6844311038115195,53,0,2760,"{""time_limit"": 210, ""stop_loss"": 23}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.012,,0.005,0.0015,8,True,,0.0,272,145,-9.666866372673995,-0.3866746549069598,-2.5830445692333632,10.754914683918964,0.6140329074401302,0.01035471404633771,-0.03553994989953674,0.6501670725491306,85,0,2494,"{""time_limit"": 155, ""profit_trailing"": 88, ""stop_loss"": 29}",0.3679182949160862
0.64,0.64,0.15,1,10800,0.012,,0.005,0.0025,8,True,,0.0,262,142,-7.745150610593271,-0.30980602442373084,-2.0556099812687956,8.84272249756344,0.6695947820737519,0.01282357568049242,-0.029561643551882705,0.6499216552453229,78,0,2776,"{""time_limit"": 158, ""profit_trailing"": 78, ""stop_loss"": 26}",0.3679182949160862
0.7,0.7,0.15,1,5400,0.005,,,,8,True,,0.0,372,156,-10.366788730571544,-0.41467154922286176,-3.20080810552214,11.003234835259038,0.5860970343409254,-0.017430568287169615,-0.027867711641321347,0.524890978082347,87,0,4476,"{""time_limit"": 288, ""stop_loss"": 84}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.005,,,0.0015,8,True,,0.0,372,156,-10.366788730571544,-0.41467154922286176,-3.20080810552214,11.003234835259038,0.5860970343409254,-0.017430568287169615,-0.027867711641321347,0.524890978082347,87,0,4476,"{""time_limit"": 288, ""stop_loss"": 84}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.005,,,0.0025,8,True,,0.0,372,156,-10.366788730571544,-0.41467154922286176,-3.20080810552214,11.003234835259038,0.5860970343409254,-0.017430568287169615,-0.027867711641321347,0.524890978082347,87,0,4476,"{""time_limit"": 288, ""stop_loss"": 84}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.005,,0.003,,8,True,,0.0,372,156,-10.366788730571544,-0.41467154922286176,-3.20080810552214,11.003234835259038,0.5860970343409254,-0.017430568287169615,-0.027867711641321347,0.524890978082347,87,0,4476,"{""time_limit"": 288, ""stop_loss"": 84}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.005,,0.003,0.0015,8,True,,0.0,437,217,-12.121115770634155,-0.4848446308253662,-4.155137143351785,12.597162721878744,0.5239500254738536,-0.0012343353303548611,-0.027737107026622777,0.4974986313265749,120,0,4537,"{""time_limit"": 200, ""profit_trailing"": 153, ""stop_loss"": 84}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.005,,0.003,0.0025,8,True,,0.0,406,181,-11.08305462502913,-0.44332218500116516,-3.6260020832672333,11.639533197095664,0.5469360639289528,-0.006998511166569934,-0.02729816410105693,0.4957240754375035,107,0,4849,"{""time_limit"": 215, ""profit_trailing"": 110, ""stop_loss"": 81}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.005,,0.005,,8,True,,0.0,372,156,-10.366788730571544,-0.41467154922286176,-3.20080810552214,11.003234835259038,0.5860970343409254,-0.017430568287169615,-0.027867711641321347,0.524890978082347,87,0,4476,"{""time_limit"": 288, ""stop_loss"": 84}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.005,,0.005,0.0015,8,True,,0.0,391,173,-10.350961412236986,-0.41403845648947946,-3.281128999433858,10.909992419952465,0.5979503455447509,-0.013664474887005784,-0.02647304709012015,0.5067678541088521,101,0,4475,"{""time_limit"": 238, ""profit_trailing"": 67, ""stop_loss"": 86}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.005,,0.005,0.0025,8,True,,0.0,383,167,-11.490637862890283,-0.45962551451561134,-3.701506378419873,12.058270549716452,0.5482956189347893,-0.013915612508627715,-0.030001665438355807,0.5082026014234203,98,0,4596,"{""time_limit"": 245, ""profit_trailing"": 53, ""stop_loss"": 85}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.008,,,,8,True,,0.0,364,159,-10.916407198655598,-0.4366562879462239,-3.0608796076456137,11.468521346459664,0.5874453415084044,-0.011383009547396385,-0.029990129666636268,0.5526420116667611,81,0,3799,"{""time_limit"": 322, ""stop_loss"": 42}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.008,,,0.0015,8,True,,0.0,364,159,-10.916407198655598,-0.4366562879462239,-3.0608796076456137,11.468521346459664,0.5874453415084044,-0.011383009547396385,-0.029990129666636268,0.5526420116667611,81,0,3799,"{""time_limit"": 322, ""stop_loss"": 42}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.008,,,0.0025,8,True,,0.0,364,159,-10.916407198655598,-0.4366562879462239,-3.0608796076456137,11.468521346459664,0.5874453415084044,-0.011383009547396385,-0.029990129666636268,0.5526420116667611,81,0,3799,"{""time_limit"": 322, ""stop_loss"": 42}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.008,,0.003,,8,True,,0.0,364,159,-10.916407198655598,-0.4366562879462239,-3.0608796076456137,11.468521346459664,0.5874453415084044,-0.011383009547396385,-0.029990129666636268,0.5526420116667611,81,0,3799,"{""time_limit"": 322, ""stop_loss"": 42}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.008,,0.003,0.0015,8,True,,0.0,427,219,-11.304262628660208,-0.45217050514640833,-3.7410996151027898,11.728428183963945,0.546230788143669,0.0030235014657433532,-0.026473682971101174,0.5237582828340035,118,0,3813,"{""time_limit"": 236, ""profit_trailing"": 151, ""stop_loss"": 40}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.008,,0.003,0.0025,8,True,,0.0,397,183,-10.41760236288893,-0.4167040945155572,-3.115330423925324,10.957878554189188,0.5815754805288857,-0.0038129031179049092,-0.026240811997201317,0.5230597874308583,104,0,4130,"{""time_limit"": 246, ""profit_trailing"": 111, ""stop_loss"": 40}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.008,,0.005,,8,True,,0.0,364,159,-10.916407198655598,-0.4366562879462239,-3.0608796076456137,11.468521346459664,0.5874453415084044,-0.011383009547396385,-0.029990129666636268,0.5526420116667611,81,0,3799,"{""time_limit"": 322, ""stop_loss"": 42}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.008,,0.005,0.0015,8,True,,0.0,383,177,-11.03212079839071,-0.44128483193562845,-3.245201683936687,11.477060750209084,0.5859526919632622,-0.005282208263996145,-0.028804492946189825,0.5354250438919409,99,0,3751,"{""time_limit"": 273, ""profit_trailing"": 67, ""stop_loss"": 43}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.008,,0.005,0.0025,8,True,,0.0,375,172,-11.393150379684808,-0.4557260151873923,-3.307538056413814,11.925264307436697,0.5671696914140653,-0.005282208263996145,-0.030381734345826143,0.5370674520020389,96,0,3881,"{""time_limit"": 278, ""profit_trailing"": 54, ""stop_loss"": 43}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.012,,,,8,True,,0.0,361,156,-10.661301697572561,-0.42645206790290247,-2.945981283397659,11.211554235064579,0.5897141987456266,-0.013023949143287219,-0.029532691683026486,0.5696135621377735,67,0,3451,"{""time_limit"": 342, ""stop_loss"": 19}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.012,,,0.0015,8,True,,0.0,361,156,-10.661301697572561,-0.42645206790290247,-2.945981283397659,11.211554235064579,0.5897141987456266,-0.013023949143287219,-0.029532691683026486,0.5696135621377735,67,0,3451,"{""time_limit"": 342, ""stop_loss"": 19}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.012,,,0.0025,8,True,,0.0,361,156,-10.661301697572561,-0.42645206790290247,-2.945981283397659,11.211554235064579,0.5897141987456266,-0.013023949143287219,-0.029532691683026486,0.5696135621377735,67,0,3451,"{""time_limit"": 342, ""stop_loss"": 19}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.012,,0.003,,8,True,,0.0,361,156,-10.661301697572561,-0.42645206790290247,-2.945981283397659,11.211554235064579,0.5897141987456266,-0.013023949143287219,-0.029532691683026486,0.5696135621377735,67,0,3451,"{""time_limit"": 342, ""stop_loss"": 19}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.012,,0.003,0.0015,8,True,,0.0,423,218,-11.227047182293294,-0.44908188729173176,-3.468882665688472,11.651212737597032,0.5525195907858165,0.0039180349642405805,-0.026541482700456934,0.5372184780351513,109,0,3517,"{""time_limit"": 254, ""profit_trailing"": 152, ""stop_loss"": 17}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.012,,0.003,0.0025,8,True,,0.0,394,182,-10.507840116745733,-0.4203136046698293,-2.9780965951308254,11.04811630804599,0.5822621346978786,-0.003805906393669304,-0.02666964496635971,0.5372562345434294,95,0,3817,"{""time_limit"": 266, ""profit_trailing"": 112, ""stop_loss"": 16}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.012,,0.005,,8,True,,0.0,361,156,-10.661301697572561,-0.42645206790290247,-2.945981283397659,11.211554235064579,0.5897141987456266,-0.013023949143287219,-0.029532691683026486,0.5696135621377735,67,0,3451,"{""time_limit"": 342, ""stop_loss"": 19}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.012,,0.005,0.0015,8,True,,0.0,379,175,-10.024048463277147,-0.40096193853108586,-2.865221091130907,10.467126804783472,0.6105238191383164,-0.005282208263996145,-0.026448676684108552,0.5515470729266957,86,0,3439,"{""time_limit"": 295, ""profit_trailing"": 66, ""stop_loss"": 18}",0.3383927054426007
0.7,0.7,0.15,1,5400,0.012,,0.005,0.0025,8,True,,0.0,372,170,-10.17244783836274,-0.40689791353450955,-2.8922563119031452,10.704561766114628,0.5961891304740721,-0.006001167552864142,-0.027345289888071864,0.554246663268581,80,0,3563,"{""time_limit"": 301, ""profit_trailing"": 54, ""stop_loss"": 17}",0.3383927054426007
0.7,0.7,0.15,1,10800,0.005,,,,8,True,,0.0,248,107,-7.436491655747932,-0.29745966622991726,-2.255513161652442,8.24872578218392,0.6627659177603974,-0.03369798612487611,-0.029985853450596473,0.6221328651526307,74,0,3439,"{""time_limit"": 165, ""stop_loss"": 83}",0.3383927054426007
0.7,0.7,0.15,1,10800,0.005,,,0.0015,8,True,,0.0,248,107,-7.436491655747932,-0.29745966622991726,-2.255513161652442,8.24872578218392,0.6627659177603974,-0.03369798612487611,-0.029985853450596473,0.6221328651526307,74,0,3439,"{""time_limit"": 165, ""stop_loss"": 83}",0.3383927054426007
