entry_threshold,exit_threshold,exit_prob_drop,min_hold_bars,max_hold_seconds,stop_loss_pct,take_profit_pct,max_spread_bps,trades,wins,pnl,pnl_perc,sharpe,max_drawdown,profit_factor,median_trade,avg_trade,fraction_time_in_position,skipped_spread,skipped_sizing,skipped_other,exit_reasons,coverage
0.49,0.48,0.15,1,3600.0,0.005,0.0075,10,953,598,6.3545997180819755,0.3177299859040988,8.205382571618937,0.14852381914800272,2.3276762065208825,0.005241076546998773,0.006667995506906588,0.3327,692,0,0,"{""gate_close"": 1124, ""prob_floor"": 504, ""prob_trailing"": 2, ""take_profit"": 10, ""stop_loss"": 4, ""time_limit"": 1}",0.264
0.49,0.48,0.15,3,,0.004,,8,638,418,8.595689176157016,0.4297844588078508,8.497208930321026,0.1308595179689993,3.289540810895179,0.007123303257000229,0.013472867047268034,0.4556,1298,0,0,"{""gate_close"": 1227, ""prob_floor"": 682, ""prob_trailing"": 3, ""stop_loss"": 24}",0.264
0.49,0.48,0.15,3,,0.004,,10,766,485,6.996972282831008,0.3498486141415504,8.27481332567552,0.14796629017099905,2.4842259961707884,0.00660451596499986,0.009134428567664492,0.3974,598,0,0,"{""gate_close"": 880, ""prob_floor"": 470, ""stop_loss"": 13, ""prob_trailing"": 1}",0.264
0.49,0.48,0.15,3,,0.004,0.0075,8,638,418,8.565225955727014,0.4282612977863507,8.521521340837396,0.1308595179689993,3.2814266521609095,0.007123303257000229,0.013425119052863642,0.4549,1294,0,0,"{""gate_close"": 1193, ""prob_floor"": 637, ""prob_trailing"": 2, ""take_profit"": 76, ""stop_loss"": 24}",0.264
0.49,0.48,0.15,3,,0.004,0.0075,10,767,485,6.991097865364008,0.3495548932682004,8.239639769609466,0.14796629017099905,2.4765970532262145,0.006588469677999906,0.009114860319900914,0.3973,598,0,0,"{""gate_close"": 875, ""prob_floor"": 462, ""take_profit"": 14, ""stop_loss"": 13, ""prob_trailing"": 1}",0.264
0.49,0.48,0.15,3,,0.005,,8,636,416,8.592735358269016,0.4296367679134508,8.58209347806457,0.1308595179689993,3.363219581140275,0.0070974460359997035,0.013510590185957558,0.456,1302,0,0,"{""gate_close"": 1239, ""prob_floor"": 682, ""prob_trailing"": 3, ""stop_loss"": 14}",0.264
0.49,0.48,0.15,3,,0.005,,10,765,484,6.987796268535005,0.34938981342675024,8.330094241950846,0.14796629017099905,2.501993162709463,0.006588469677999906,0.009134374207235292,0.3975,599,0,0,"{""gate_close"": 887, ""prob_floor"": 470, ""prob_trailing"": 1, ""stop_loss"": 6}",0.264
0.49,0.48,0.15,3,,0.005,0.0075,8,636,416,8.562272137839011,0.42811360689195055,8.607782112587909,0.1308595179689993,3.354841424939352,0.0070974460359997035,0.013462692040627363,0.4553,1298,0,0,"{""gate_close"": 1205, ""prob_floor"": 637, ""prob_trailing"": 2, ""take_profit"": 76, ""stop_loss"": 14}",0.264
0.49,0.48,0.15,3,,0.005,0.0075,10,766,484,6.981921851068005,0.34909609255340024,8.294222191633155,0.14796629017099905,2.494185717311579,0.006560894209000308,0.009114780484422973,0.3974,599,0,0,"{""gate_close"": 882, ""prob_floor"": 462, ""take_profit"": 14, ""prob_trailing"": 1, ""stop_loss"": 6}",0.264
0.49,0.48,0.15,3,3600.0,0.004,,8,638,418,8.595689176157016,0.4297844588078508,8.497208930321026,0.1308595179689993,3.289540810895179,0.007123303257000229,0.013472867047268034,0.4556,1298,0,0,"{""gate_close"": 1227, ""prob_floor"": 680, ""prob_trailing"": 3, ""stop_loss"": 24, ""time_limit"": 2}",0.264
