entry_threshold,exit_threshold,exit_prob_drop,min_hold_bars,max_hold_seconds,stop_loss_pct,take_profit_pct,max_spread_bps,trades,wins,pnl,pnl_perc,sharpe,max_drawdown,profit_factor,median_trade,avg_trade,fraction_time_in_position,skipped_spread,skipped_sizing,skipped_other,exit_reasons,coverage
0.49,0.48,0.1,3,3600.0,0.005,0.0075,10,4378,2215,10885665.332067749,108856.65332067749,17.087367354289576,2601.5917420680053,56.291159348210904,0.009007774548997937,2486.447083615292,0.62232,3591,0,0,"{""prob_floor"": 948, ""stop_loss"": 3409, ""prob_trailing"": 148, ""take_profit"": 1996, ""time_limit"": 2}",0.59076
0.49,0.48,0.15,1,,0.004,,8,4401,1616,7446062.522069429,74460.62522069429,13.121532041139233,4433.537340017268,30.622870813097567,-96.36353003748,1691.902413558153,0.57192,6084,0,0,"{""prob_floor"": 3113, ""stop_loss"": 5144, ""prob_trailing"": 65}",0.59076
0.49,0.48,0.15,1,,0.004,,10,4787,1896,9131784.187503258,91317.84187503258,14.595631552691778,3855.379615251906,35.956739015880096,-96.353839332632,1907.6215139969183,0.57496,4115,0,0,"{""prob_floor"": 3005, ""stop_loss"": 4352, ""prob_trailing"": 76}",0.59076
0.49,0.48,0.15,1,,0.004,0.0075,8,7645,3534,18153984.42476587,181539.8442476587,22.43592621328577,3183.840815488249,48.522448680229324,-96.32639106046,2374.6218999039706,0.48218,7660,0,0,"{""prob_floor"": 1369, ""stop_loss"": 7296, ""take_profit"": 3602, ""prob_trailing"": 32}",0.59076
0.49,0.48,0.15,1,,0.004,0.0075,10,8710,4244,22632797.703711633,226327.97703711633,25.029114704244826,2893.52205750905,55.45620118957625,-0.041308715745505944,2598.484236935888,0.4764,5311,0,0,"{""prob_floor"": 1172, ""stop_loss"": 6578, ""take_profit"": 4139, ""prob_trailing"": 24}",0.59076
0.49,0.48,0.15,1,,0.005,,8,4398,1616,7445959.127314428,74459.59127314428,13.12178109422799,4433.537340017268,30.622702072902594,-96.363608468352,1693.032998479861,0.57216,6079,0,0,"{""prob_floor"": 3125, ""stop_loss"": 5125, ""prob_trailing"": 64}",0.59076
0.49,0.48,0.15,1,,0.005,,10,4784,1896,9134637.663474195,91346.37663474194,14.600466738679494,3855.379615251906,35.99357021401634,-96.35382399748,1909.4142273148382,0.57512,4106,0,0,"{""prob_floor"": 3012, ""stop_loss"": 4333, ""prob_trailing"": 76}",0.59076
0.49,0.48,0.15,1,,0.005,0.0075,8,7645,3534,18153984.42476587,181539.8442476587,22.43592621328577,3183.840815488249,48.522448680229324,-96.32639106046,2374.6218999039706,0.48218,7654,0,0,"{""prob_floor"": 1370, ""stop_loss"": 7289, ""take_profit"": 3602, ""prob_trailing"": 32}",0.59076
0.49,0.48,0.15,1,,0.005,0.0075,10,8709,4243,22632797.708297547,226327.97708297547,25.02921790946439,2893.52205750905,55.45623345712544,-0.04220363673900552,2598.782605155299,0.47642,5304,0,0,"{""prob_floor"": 1174, ""stop_loss"": 6568, ""take_profit"": 4139, ""prob_trailing"": 24}",0.59076
0.49,0.48,0.15,1,3600.0,0.004,,8,4401,1616,7384112.350782665,73841.12350782665,13.09334240749835,4433.537340017268,30.3764127803537,-96.36353003748,1677.826028353253,0.57188,6084,0,0,"{""prob_floor"": 3110, ""stop_loss"": 5131, ""prob_trailing"": 65, ""time_limit"": 16}",0.59076
0.49,0.48,0.15,1,3600.0,0.004,,10,4787,1896,9069745.317228878,90697.45317228878,14.570271129338966,3855.379615251906,35.71925239196389,-96.353839332632,1894.6616497240168,0.57492,4115,0,0,"{""prob_floor"": 3000, ""stop_loss"": 4352, ""prob_trailing"": 76, ""time_limit"": 5}",0.59076
0.49,0.48,0.15,1,3600.0,0.004,0.0075,8,7645,3534,18153984.42476587,181539.8442476587,22.43592621328577,3183.840815488249,48.522448680229324,-96.32639106046,2374.6218999039706,0.48218,7660,0,0,"{""prob_floor"": 1369, ""stop_loss"": 7283, ""take_profit"": 3602, ""prob_trailing"": 32, ""time_limit"": 13}",0.59076
0.49,0.48,0.15,1,3600.0,0.004,0.0075,10,8710,4244,22632797.703711633,226327.97703711633,25.029114704244826,2893.52205750905,55.45620118957625,-0.041308715745505944,2598.484236935888,0.4764,5311,0,0,"{""prob_floor"": 1172, ""stop_loss"": 6577, ""take_profit"": 4139, ""prob_trailing"": 24, ""time_limit"": 1}",0.59076
