entry_threshold,exit_threshold,exit_prob_drop,min_hold_bars,max_hold_seconds,stop_loss_pct,take_profit_pct,profit_trailing_start_pct,profit_trailing_stop_pct,max_spread_bps,disable_prob_exits,entry_rsi_min,entry_macd_min,trades,wins,pnl,pnl_perc,sharpe,max_drawdown,profit_factor,median_trade,avg_trade,fraction_time_in_position,skipped_spread,skipped_sizing,skipped_other,exit_reasons,coverage
0.64,0.64,0.15,1,5400,0.008,,,0.0015,8,True,,0.0,383,162,-12.566400702510933,-0.5026560281004373,-3.3965653837318857,13.082357043007889,0.5629693645915915,-0.015268825838862677,-0.032810445698461956,0.5843386003662381,84,0,4031,"{""time_limit"": 336, ""stop_loss"": 47}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.008,,,0.0025,8,True,,0.0,383,162,-12.566400702510933,-0.5026560281004373,-3.3965653837318857,13.082357043007889,0.5629693645915915,-0.015268825838862677,-0.032810445698461956,0.5843386003662381,84,0,4031,"{""time_limit"": 336, ""stop_loss"": 47}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.008,,0.003,,8,True,,0.0,383,162,-12.566400702510933,-0.5026560281004373,-3.3965653837318857,13.082357043007889,0.5629693645915915,-0.015268825838862677,-0.032810445698461956,0.5843386003662381,84,0,4031,"{""time_limit"": 336, ""stop_loss"": 47}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.008,,0.003,0.0015,8,True,,0.0,449,222,-13.352496294057092,-0.5340998517622837,-4.276016064001005,13.767851268831127,0.5109400148274319,-0.0012343353303548611,-0.029738299095895527,0.556587566781824,114,0,3925,"{""time_limit"": 248, ""profit_trailing"": 156, ""stop_loss"": 45}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.008,,0.003,0.0025,8,True,,0.0,420,186,-12.029349860586386,-0.48117399442345543,-3.5086582916665043,12.512568695302496,0.5522898030602775,-0.007221739895694898,-0.028641309191872324,0.5540578807271903,100,0,4312,"{""time_limit"": 259, ""profit_trailing"": 118, ""stop_loss"": 43}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.008,,0.005,,8,True,,0.0,383,162,-12.566400702510933,-0.5026560281004373,-3.3965653837318857,13.082357043007889,0.5629693645915915,-0.015268825838862677,-0.032810445698461956,0.5843386003662381,84,0,4031,"{""time_limit"": 336, ""stop_loss"": 47}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.008,,0.005,0.0015,8,True,,0.0,406,184,-12.07790374706849,-0.4831161498827396,-3.5046094048241585,12.54884956127651,0.571577321811264,-0.0073936610014550715,-0.02974853139672042,0.5732759434407506,94,0,3901,"{""time_limit"": 290, ""profit_trailing"": 69, ""stop_loss"": 47}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.008,,0.005,0.0025,8,True,,0.0,396,177,-12.550905661253399,-0.5020362264501359,-3.601471852533346,13.049181242430341,0.549496982893148,-0.007550058735558315,-0.03169420621528636,0.5703120575409186,94,0,4064,"{""time_limit"": 295, ""profit_trailing"": 54, ""stop_loss"": 47}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.012,,,,8,True,,0.0,381,159,-12.573052957784691,-0.5029221183113877,-3.331239492571061,13.089009298281649,0.5592998428002192,-0.01678434568390752,-0.03300013899681021,0.6004417511468539,76,0,3635,"{""time_limit"": 360, ""stop_loss"": 21}",0.3679182949160862
0.64,0.64,0.15,1,5400,0.012,,,0.0015,8,True,,0.0,381,159,-12.573052957784691,-0.5029221183113877,-3.331239492571061,13.089009298281649,0.5592998428002192,-0.01678434568390752,-0.03300013899681021,0.6004417511468539,76,0,3635,"{""time_limit"": 360, ""stop_loss"": 21}",0.3679182949160862
