symbol,entry_ts,exit_ts,exit_reason,pnl,hold_minutes,entry_price,exit_price,mfe_pct,mae_pct,exit_return_pct,post_exit_max_return_pct,post_exit_min_return_pct
ETH/USDT,2025-12-18 23:55:00+00:00,2025-12-19 00:02:00+00:00,take_profit,0.0650593160000008,7.0,2827.53,2838.92,0.004523382598946801,-0.29973864114615945,0.004028250805473199,0.0004931452805996273,-0.3025481521141843
ETH/USDT,2025-12-19 00:03:00+00:00,2025-12-19 00:03:00+00:00,cooldown_after_exit,0.0,,2836.12,2836.12,0.0007263444424072674,-0.3018595828103183,0.0,0.0007263444424072674,-0.3018595828103183
ETH/USDT,2025-12-19 00:04:00+00:00,2025-12-19 00:04:00+00:00,dry_run,0.0,,2829.06,2829.06,0.002499063293108117,-0.30011735346722934,0.0,0.002499063293108117,-0.30011735346722934
ETH/USDT,2025-12-19 00:04:00+00:00,2025-12-19 00:09:00+00:00,take_profit,0.0175993924965221,5.0,2829.06,2831.5,0.002499063293108117,-0.30011735346722934,0.0008624772892762422,0.0006357054564718467,-0.3007204661840014
ETH/USDT,2025-12-19 00:04:00+00:00,2025-12-19 00:10:00+00:00,take_profit,0.0164793160000005,6.0,2829.06,2831.99,0.002499063293108117,-0.30011735346722934,0.0010356796957293746,0.00046257225484569453,-0.300841457773509
ETH/USDT,2025-12-19 00:11:00+00:00,2025-12-19 00:11:00+00:00,cooldown_after_exit,0.0,,2833.2,2833.2,3.529577862493305e-05,-0.3011400536495835,0.0,3.529577862493305e-05,-0.3011400536495835
ETH/USDT,2025-12-19 00:12:00+00:00,2025-12-19 00:12:00+00:00,dry_run,0.0,,2831.63,2831.63,0.000589766318339624,-0.3007525700744801,0.0,0.000589766318339624,-0.3007525700744801
ETH/USDT,2025-12-19 00:12:00+00:00,2025-12-19 00:18:00+00:00,prob_trailing,0.0029657179999984,6.0,2831.63,2832.41,0.000589766318339624,-0.3007525700744801,0.0002754597175478324,0.00020830317644704444,-0.3009451315310989
ETH/USDT,2025-12-19 00:20:00+00:00,2025-12-19 00:20:00+00:00,dry_run,0.0,,2830.82,2830.82,0.0007700948841677935,-0.3005524900912103,0.0,0.0007700948841677935,-0.3005524900912103
ETH/USDT,2025-12-19 00:20:00+00:00,2025-12-19 00:25:00+00:00,prob_floor,-0.0385432839963134,5.0,2830.82,2825.2,0.0007700948841677935,-0.3005524900912103,-0.001985290481203439,0.0027608664873284283,-0.2991611213365425
ETH/USDT,2025-12-19 00:20:00+00:00,2025-12-19 00:26:00+00:00,prob_floor,-0.0322432616708263,6.0,2830.82,2826.81,0.0007700948841677935,-0.3005524900912103,-0.001416550681428097,0.0021897474538437045,-0.29956028173099714
ETH/USDT,2025-12-19 00:20:00+00:00,2025-12-19 00:28:00+00:00,prob_floor,-0.0409232924340915,8.0,2830.82,2826.07,0.0007700948841677935,-0.3005524900912103,-0.0016779590366042818,0.002452168559165191,-0.29937687318431605
ETH/USDT,2025-12-19 00:20:00+00:00,2025-12-19 00:30:00+00:00,prob_floor,-0.0490433212370754,10.0,2830.82,2824.91,0.0007700948841677935,-0.3005524900912103,-0.0020877342960697876,0.0028638080505221097,-0.29908917452237416
ETH/USDT,2025-12-19 00:20:00+00:00,2025-12-19 00:31:00+00:00,prob_floor,-0.0723534040531147,11.0,2830.82,2821.08,0.0007700948841677935,-0.3005524900912103,-0.0034406991613737947,0.004225332142300031,-0.2981375926949962
ETH/USDT,2025-12-19 00:20:00+00:00,2025-12-19 00:32:00+00:00,prob_floor,-0.084463447154882,12.0,2830.82,2819.35,0.0007700948841677935,-0.3005524900912103,-0.004051829505231752,0.004841541490059775,-0.0013513753170056875
ETH/USDT,2025-12-19 00:20:00+00:00,2025-12-19 00:34:00+00:00,prob_floor,-0.0718634023102305,14.0,2830.82,2821.15,0.0007700948841677935,-0.3005524900912103,-0.0034159713439921857,0.004200414724491841,-0.001988550768303732
ETH/USDT,2025-12-19 00:20:00+00:00,2025-12-19 00:35:00+00:00,prob_floor,-0.0756434157576175,15.0,2830.82,2820.6,0.0007700948841677935,-0.3005524900912103,-0.003610261337704368,0.0043962277529603355,-0.001793944550804727
ETH/USDT,2025-12-19 00:20:00+00:00,2025-12-19 00:36:00+00:00,prob_floor,-0.0891534638616876,16.0,2830.82,2818.48,0.0007700948841677935,-0.3005524900912103,-0.004359160949830798,0.005151712980046019,-0.0010431154381085328
ETH/USDT,2025-12-19 00:20:00+00:00,2025-12-19 00:37:00+00:00,prob_floor,-0.0813834361875674,17.0,2830.82,2819.78,0.0007700948841677935,-0.3005524900912103,-0.0038999300556022964,0.004688309017015335,-0.0015036634063650967
ETH/USDT,2025-12-19 00:20:00+00:00,2025-12-19 00:38:00+00:00,prob_floor,-0.0665433833929923,18.0,2830.82,2821.79,0.0007700948841677935,-0.3005524900912103,-0.003189888442218236,0.003972655654743917,-0.002214906141137396
ETH/USDT,2025-12-19 00:20:00+00:00,2025-12-19 00:39:00+00:00,prob_floor,-0.0700433958373938,19.0,2830.82,2821.4,0.0007700948841677935,-0.3005524900912103,-0.003327657710486709,0.004111434039838269,-0.0020769830580563697
ETH/USDT,2025-12-19 00:20:00+00:00,2025-12-19 00:40:00+00:00,prob_floor,-0.1004235040403874,20.0,2830.82,2817.06,0.0007700948841677935,-0.3005524900912103,-0.0048607823881420265,0.005658381433125248,-0.0005395696222302293
