symbol,model,policy_id,timeframe,occurred_at,entry_ts,exit_ts,side,gate_pass,decision,skip_reason,risk_block_reason,risk_clip_reasons,executed,entry_prob,exit_prob,entry_threshold,exit_threshold,exit_reason_primary,exit_reason_all,pnl_gross,pnl_net,pnl_notional,probability,spread_entry_bps,spread_exit_bps,intended_notional,entry_price,exit_price,pnl,hold_minutes
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.6,0.6,,0.55,,,,,,0.6,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.6,0.6,,0.55,,,,,,0.6,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.6,0.6,,0.55,,,,,,0.6,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:00:00+00:00,,2025-10-01 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,True,,,,,True,0.9,0.92,0.55,0.55,stop_loss,stop_loss,0.0,-0.0002,1.0,0.92,1.0,,,1.0,0.994,-0.0002,1.0
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,True,,,,,True,0.9,0.92,0.55,0.55,take_profit,take_profit,0.0,-0.0002,1.0,0.92,1.0,,,1.0,1.01,-0.0002,1.0
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,True,,,,,True,0.9,0.92,0.55,0.55,stop_loss,stop_loss,0.0,-0.0002,1.0,0.92,1.0,,,1.0,0.994,-0.0002,1.0
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,False,min_hold,min_hold,,,False,0.6,0.4,0.55,0.55,prob_floor,"prob_floor,trailing_prob_drop",,,,0.4,,,,1.0,,0.0,1.0
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,True,,,,,True,0.9,0.92,0.55,0.55,stop_loss,stop_loss,0.0,-0.0002,1.0,0.92,1.0,,,1.0,0.994,-0.0002,1.0
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,True,,,,,True,0.9,0.92,0.55,0.55,stop_loss,stop_loss,0.0,-0.0002,1.0,0.92,1.0,,,1.0,0.994,-0.0002,1.0
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,True,,,,,True,0.9,0.92,0.55,0.55,stop_loss,stop_loss,0.0,-0.0002,1.0,0.92,1.0,,,1.0,0.994,-0.0002,1.0
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,True,,,,,True,0.9,0.92,0.55,0.55,take_profit,take_profit,0.0,-0.0002,1.0,0.92,1.0,,,1.0,1.01,-0.0002,1.0
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,True,,,,,True,0.9,0.92,0.55,0.55,stop_loss,stop_loss,0.0,-0.0002,1.0,0.92,1.0,,,1.0,0.994,-0.0002,1.0
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,False,min_hold,min_hold,,,False,0.6,0.4,0.55,0.55,prob_floor,"prob_floor,trailing_prob_drop",,,,0.4,,,,1.0,,0.0,1.0
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,True,,,,,True,0.9,0.92,0.55,0.55,stop_loss,stop_loss,0.0,-0.0002,1.0,0.92,1.0,,,1.0,0.994,-0.0002,1.0
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,True,,,,,True,0.9,0.92,0.55,0.55,stop_loss,stop_loss,0.0,-0.0002,1.0,0.92,1.0,,,1.0,0.994,-0.0002,1.0
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,True,,,,,True,0.9,0.92,0.55,0.55,stop_loss,stop_loss,0.0,-0.0002,1.0,0.92,1.0,,,1.0,0.994,-0.0002,1.0
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,False,min_hold,min_hold,,,False,0.6,0.4,0.55,0.55,prob_floor,"prob_floor,trailing_prob_drop",,,,0.4,,,,1.0,,0.0,1.0
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,True,,,,,True,0.9,0.92,0.55,0.55,take_profit,take_profit,0.0,-0.0002,1.0,0.92,1.0,,,1.0,1.01,-0.0002,1.0
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,True,,,,,True,0.9,0.92,0.55,0.55,stop_loss,stop_loss,0.0,-0.0002,1.0,0.92,1.0,,,1.0,0.994,-0.0002,1.0
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,True,,,,,True,0.9,0.92,0.55,0.55,stop_loss,stop_loss,0.0,-0.0002,1.0,0.92,1.0,,,1.0,0.994,-0.0002,1.0
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,True,,,,,True,0.9,0.92,0.55,0.55,stop_loss,stop_loss,0.0,-0.0002,1.0,0.92,1.0,,,1.0,0.994,-0.0002,1.0
ETH/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:01:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,sell,True,,,,,True,0.9,0.92,0.55,0.55,stop_loss,stop_loss,0.0,-0.0002,1.0,0.92,1.0,,,1.0,0.994,-0.0002,1.0
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:09:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:09:00+00:00,sell,False,min_hold,min_hold,,,False,0.6,0.4,0.55,0.55,prob_floor,"prob_floor,trailing_prob_drop",,,,0.4,,,,1.0,,0.0,9.0
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:09:00+00:00,,2025-10-01 00:09:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:09:00+00:00,,2025-10-01 00:09:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:09:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:09:00+00:00,sell,False,min_hold,min_hold,,,False,0.6,0.4,0.55,0.55,prob_floor,"prob_floor,trailing_prob_drop",,,,0.4,,,,1.0,,0.0,9.0
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:09:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:09:00+00:00,sell,False,min_hold,min_hold,,,False,0.6,0.4,0.55,0.55,prob_floor,"prob_floor,trailing_prob_drop",,,,0.4,,,,1.0,,0.0,9.0
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:11:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:11:00+00:00,sell,False,,,,,True,0.6,0.4,0.55,0.55,prob_floor,"prob_floor,trailing_prob_drop",0.0,-0.0002,,0.4,1.0,,,1.0,1.0,-0.0002,11.0
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:11:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:11:00+00:00,sell,False,,,,,True,0.6,0.4,0.55,0.55,prob_floor,"prob_floor,trailing_prob_drop",0.0,-0.0002,,0.4,1.0,,,1.0,1.0,-0.0002,11.0
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-01 00:11:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:11:00+00:00,sell,False,,,,,True,0.6,0.4,0.55,0.55,prob_floor,"prob_floor,trailing_prob_drop",0.0,-0.0002,,0.4,1.0,,,1.0,1.0,-0.0002,11.0
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-02 00:00:00+00:00,,2025-10-02 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-02 00:00:00+00:00,,2025-10-02 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-02 00:00:00+00:00,,2025-10-02 00:00:00+00:00,buy,True,,,,,True,0.9,0.9,,0.55,,,,,,0.9,1.0,,,,1.0,0.0,
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-02 00:02:00+00:00,2025-10-02 00:00:00+00:00,2025-10-02 00:02:00+00:00,sell,False,,,,,True,0.9,0.3,0.55,0.55,prob_floor,"prob_floor,trailing_prob_drop",0.0,-0.0002,,0.3,1.0,,,1.0,1.0,-0.0002,2.0
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-02 00:02:00+00:00,2025-10-02 00:00:00+00:00,2025-10-02 00:02:00+00:00,sell,False,,,,,True,0.9,0.3,0.55,0.55,prob_floor,"prob_floor,trailing_prob_drop",0.0,-0.0002,,0.3,1.0,,,1.0,1.0,-0.0002,2.0
BTC/USDT,tcn_h120_calmon_relaxed,tcn_h120_calmon_relaxed,1m,2025-10-02 00:02:00+00:00,2025-10-02 00:00:00+00:00,2025-10-02 00:02:00+00:00,sell,False,,,,,True,0.9,0.3,0.55,0.55,prob_floor,"prob_floor,trailing_prob_drop",0.0,-0.0002,,0.3,1.0,,,1.0,1.0,-0.0002,2.0
ETH/USDT,xgb_primary,primary,1m,2025-12-15 01:49:00+00:00,,2025-12-15 01:49:00+00:00,buy,True,spread_too_wide,spread_too_wide,spread_too_wide,,False,0.6844155788421631,0.6844155788421631,,0.48,spread_too_wide,,,,,0.6844155788421631,,,80.0,,3114.85,0.0,
BTC/USDT,xgb_primary,conservative,1m,2025-12-15 01:51:00+00:00,,2025-12-15 01:51:00+00:00,buy,True,dry_run,dry_run,,exchange_qty_step,True,0.6115108132362366,0.6115108132362366,,0.56,dry_run,,,,,0.6115108132362366,0.8361622837641701,,44.670230000000004,,89340.46,0.0,
ETH/USDT,xgb_primary,primary,1m,2025-12-15 01:52:00+00:00,,2025-12-15 01:52:00+00:00,buy,True,dry_run,dry_run,,exchange_qty_step,True,0.6844155788421631,0.6844155788421631,,0.48,dry_run,,,,,0.6844155788421631,0.03208012331523544,,77.93,,3117.2,0.0,
SOL/USDT,xgb_primary,conservative,1m,2025-12-15 01:52:00+00:00,,2025-12-15 01:52:00+00:00,buy,True,dry_run,dry_run,,exchange_qty_step,True,0.6076040863990784,0.6076040863990784,,0.48,dry_run,,,,,0.6076040863990784,0.7622241701277416,,39.35999999999999,,131.2,0.0,
SOL/USDT,xgb_primary,conservative,1m,2025-12-15 01:53:00+00:00,2025-12-15 01:52:00+00:00,2025-12-15 01:53:00+00:00,sell,False,min_hold,min_hold,,,False,0.6076040864,0.41829004883766174,0.48,0.47,prob_floor,"prob_floor,trailing_prob_drop",-0.005999999999994543,-0.01687234302701472,39.35999999999999,0.41829004883766174,,0.7622822731250452,,131.2,131.18,-0.01687234302701472,1.0
SOL/USDT,xgb_primary,conservative,1m,2025-12-15 01:59:00+00:00,2025-12-15 01:52:00+00:00,2025-12-15 01:59:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.6076040864,0.6076040863990784,0.48,0.47,gate_close,gate_close,0.0,-0.010871885675094397,39.35999999999999,0.6076040863990784,11.439029970258957,0.7621660759894309,,131.2,131.2,-0.010871885675094397,7.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-15 01:59:00+00:00,2025-12-15 01:51:00+00:00,2025-12-15 01:59:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.6115108132,0.565682053565979,0.56,0.47,gate_close,gate_close,-0.05237000000000262,-0.061309051868445624,44.670230000000004,0.565682053565979,17.949210043178084,0.0011206274162910998,,89340.46,89235.72,-0.061309051868445624,8.0
ETH/USDT,xgb_primary,primary,1m,2025-12-15 01:59:00+00:00,2025-12-15 01:52:00+00:00,2025-12-15 01:59:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.6844155788,0.6076040863990784,0.48,0.47,gate_close,gate_close,-0.23025000000000093,-0.2824355650943172,77.93,0.6076040863990784,12.769748883049862,4.6964667129881,,3117.2,3107.99,-0.2824355650943172,7.0
SOL/USDT,xgb_primary,conservative,1m,2025-12-15 02:00:00+00:00,2025-12-15 01:52:00+00:00,2025-12-15 02:00:00+00:00,sell,False,dry_run,dry_run,,,True,0.6076040864,0.6076040863990784,0.48,0.47,take_profit,"take_profit,gate_close",0.04200000000000443,0.03412800000000443,39.35999999999999,0.6076040863990784,11.432926829268728,0.7613536868545362,39.402,131.2,131.34,0.03412800000000443,8.0
ETH/USDT,xgb_primary,primary,1m,2025-12-15 02:01:00+00:00,2025-12-15 01:52:00+00:00,2025-12-15 02:01:00+00:00,sell,True,pnl_block,pnl_block,,,False,0.6844155788,0.565682053565979,0.48,0.47,trailing_prob_drop,trailing_prob_drop,-0.24599999999999228,-0.33302886272610327,77.93,0.565682053565979,,9.167568680368404,,3117.2,3107.36,-0.33302886272610327,9.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-15 02:01:00+00:00,2025-12-15 01:51:00+00:00,2025-12-15 02:01:00+00:00,sell,False,dry_run,dry_run,,,True,0.6115108132,0.5878524780273438,0.56,0.47,take_profit,"take_profit,gate_close",0.0175,0.008565954,44.670230000000004,0.5878524780273438,33.61567846616394,0.0011188752970137062,44.68773,89340.46,89375.46,0.008565954,10.0
ETH/USDT,xgb_primary,primary,1m,2025-12-15 02:02:00+00:00,2025-12-15 01:52:00+00:00,2025-12-15 02:02:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.6844155788,0.5002435445785522,0.48,0.47,gate_close,"gate_close,trailing_prob_drop",-0.13674999999999501,-0.15258643906372685,77.93,0.5002435445785522,8.914319551001434,0.032136412643633,,3117.2,3111.73,-0.15258643906372685,10.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-15 02:02:00+00:00,,2025-12-15 02:02:00+00:00,buy,True,dry_run,dry_run,,exchange_qty_step,True,0.6115108132362366,0.6115108132362366,,0.56,dry_run,,,,,0.6115108132362366,0.0011185318876733622,,44.701455,,89402.91,0.0,
BTC/USDT,xgb_primary,conservative,1m,2025-12-15 02:03:00+00:00,2025-12-15 02:02:00+00:00,2025-12-15 02:03:00+00:00,sell,True,min_hold,min_hold,,,False,0.6115108132,0.6076040863990784,0.56,0.47,take_profit,take_profit,0.03746499999999651,0.02851971318734125,44.701455,0.6076040863990784,3.0703698570882185,0.0011175950884057641,,89402.91,89477.84,0.02851971318734125,1.0
ETH/USDT,xgb_primary,primary,1m,2025-12-15 02:04:00+00:00,2025-12-15 01:52:00+00:00,2025-12-15 02:04:00+00:00,sell,True,pnl_block,pnl_block,,,False,0.6844155788,0.565682053565979,0.48,0.47,trailing_prob_drop,trailing_prob_drop,-0.03199999999999364,-0.04783610229705841,77.93,0.565682053565979,,0.03209319864811743,,3117.2,3115.92,-0.04783610229705841,12.0
BTC/USDT,xgb_primary,conservative,1m,2025-12-15 02:04:00+00:00,2025-12-15 02:02:00+00:00,2025-12-15 02:04:00+00:00,sell,False,min_hold,min_hold,,,False,0.6115108132,0.6076040863990784,0.56,0.47,take_profit,"take_profit,gate_close",0.020884999999994762,0.011939711335232273,44.701455,0.6076040863990784,8.37637564787121,0.0011180094165811223,,89402.91,89444.68,0.011939711335232273,2.0
ETH/USDT,xgb_primary,primary,1m,2025-12-15 02:05:00+00:00,2025-12-15 01:52:00+00:00,2025-12-15 02:05:00+00:00,sell,False,pnl_block,pnl_block,,,False,0.6844155788,0.6076040863990784,0.48,0.47,gate_close,gate_close,-0.03199999999999364,-0.04783610229705841,77.93,0.6076040863990784,11.979124849458106,0.03209319864811743,,3117.2,3115.92,-0.04783610229705841,13.0
